,Amostra existente,Predição,porcentagem de acerto %
8181,1294,1546.0762,83.69574691981086
6582,1261,1433.7953,87.94839894357494
7213,2160,2272.6978,95.04123442228303
1473,2789,2774.7268,99.48560004807625
2060,1780,1730.6482,97.14836286022823
5068,9159,9160.201,99.98688705790994
2442,5323,5147.741,96.59542347058698
8106,8001,7835.7803,97.89147065388526
5658,2046,2199.2148,93.03320254565284
7194,8702,8600.987,98.82556860353174
2226,6575,6480.1885,98.53690176172478
639,3920,3740.8042,95.20969847022
1429,3384,3411.3574,99.19804879724495
765,2040,2070.8325,98.51110511156985
7578,4469,4339.8374,97.02379177647312
1593,5192,5114.944,98.49350932016472
916,2621,2735.831,95.80269934831132
6273,1150,1233.0892,93.26170149345636
9715,3227,3270.8127,98.66049365806369
5692,1745,1695.1326,97.05819871723136
145,1163,1211.2687,96.01503137297229
4785,911,1156.6624,78.76110061255604
1995,4569,4575.455,99.85891942954787
6100,1628,1643.6338,99.04882771536249
7332,9794,9654.914,98.55942852935155
7135,13530,13307.829,98.33052486065203
6873,3925,4368.946,89.83860590117955
216,760,1099.7367,69.1074512575864
9636,10930,10676.467,97.62530799796794
8003,20830,20322.008,97.50028544331364
9103,2244,2284.0833,98.24510547420503
1583,13130,13161.428,99.76121333483512
5248,8770,8740.62,99.66386958340945
32,4007,4145.04,96.6697537837603
7841,8887,8877.768,99.89600514100248
700,2118,2053.5667,96.86236871848699
6692,3213,3322.415,96.70676186520713
10443,3673,3610.9563,98.28179307536871
6442,1535,1512.1528,98.4890966385944
1851,1232,1374.9248,89.6049002679834
6659,2396,2428.555,98.65949370893446
2429,20290,19624.697,96.6098700766184
5420,1355,1357.1987,99.83799495096855
843,3366,3324.6409,98.75598199964179
8224,9931,9878.754,99.4711266800872
5665,1515,1509.6919,99.64839809447356
10146,1394,1370.4915,98.28466315242113
6571,2980,2977.1443,99.90407878775007
7775,8352,8329.2705,99.72711305070257
5067,2017,1984.1935,98.34660687773298
31,2266,2258.0,99.64570416297609
1167,5924,5816.659,98.15459670239323
5400,20010,19525.719,97.5197776010166
6099,5211,5330.5527,97.75721692791738
8481,11720,11946.246,98.10613231993968
6527,1637,1591.236,97.12399422956173
762,1795,1808.7347,99.24064369981956
249,1517,1538.7014,98.58962786478617
6068,15500,15458.995,99.73475065810125
5793,4343,4272.4126,98.34783273547896
2071,11300,11132.246,98.49308122693962
9456,9497,9880.273,96.12082155494494
1494,1251,1433.7953,87.25094930881225
1627,11140,10912.908,97.91905335728958
9072,2272,2230.1313,98.12259253753139
10029,2360,2445.195,96.51581710343717
8740,2751,2533.5203,91.41590697155397
2793,4453,4478.68,99.42661286867241
9210,1363,1426.4143,95.55428557149197
5827,1896,1934.8843,97.99035643634816
5825,3706,3796.5176,97.6157735013121
3735,964,1176.3202,81.95047639604563
3194,16810,16147.707,95.89853242031026
2097,16570,15947.102,96.0939708381568
9742,3195,3206.3757,99.64521524078269
2900,8156,7917.934,96.99333291358145
9627,2848,2907.018,97.96980737449596
541,2372,2301.4072,96.93262571600852
122,2145,2059.321,95.83945615039468
4429,4206,4389.8013,95.81299338521362
6906,7804,7711.432,98.79960207719705
8941,3217,3345.106,96.17034680883643
8549,2524,2718.8623,92.83294691490833
5482,8173,8129.842,99.46913846292078
8241,2849,2802.961,98.357484691133
9088,9249,9018.951,97.44927293938133
10329,1748,1724.3922,98.63095020246391
9395,1170,1338.4153,87.41681409972622
9665,5372,5207.344,96.83800889312637
6748,6768,6653.2554,98.2753611201401
5361,5268,5194.7485,98.58989392175562
2620,880,1185.8245,74.20997184143663
804,3670,3782.6082,97.0230023913802
259,5660,5751.033,98.41709828634733
930,1656,1692.937,97.8181697568742
1855,1650,1913.1099,86.24700712012535
9264,2481,2606.421,95.18800288500266
5854,7021,6823.0234,97.09840418527801
9755,3122,3056.731,97.86474361380695
1007,1675,1835.8256,91.2396054998832
246,2453,2414.8372,98.41965154183431
6536,3033,2960.9365,97.56619312869165
5757,1439,1418.4192,98.54903185885337
3410,5085,5089.2563,99.91636601960107
648,2763,2700.2346,97.67555824910686
3456,3591,3680.5127,97.56792863596142
4994,3593,3237.026,89.00304988559347
10410,25390,24054.46,94.44785287032585
5894,5112,5147.544,99.30949700109181
6814,1179,1350.9006,87.27510889093269
10386,9221,9354.163,98.57642971675692
6942,3322,3413.1365,97.32983209762202
10192,2750,2678.498,97.33052061738773
5593,6280,6070.942,96.55641399472015
2532,10920,11034.115,98.96579624237118
1731,2087,2199.2148,94.89750425844451
10578,1896,1847.1344,97.35451840421368
1453,6159,6185.963,99.56412783099842
6411,7377,7612.646,96.90454546008489
9693,3319,3341.6128,99.32329703141158
7866,6277,6224.298,99.15328363625353
8918,2586,2725.3167,94.88805638894635
10003,2416,2428.883,99.46958925809942
1778,1741,1748.3098,99.58189250024822
8092,1400,1456.012,96.15305613427624
8795,8237,8500.945,96.89510633468153
4964,2932,2944.2107,99.58526428197153
8115,4962,4671.158,93.77366845163952
3721,3308,3181.3635,96.01942772026261
10176,5252,5216.041,99.31060771440865
2910,3476,3485.5505,99.72599630940094
5566,2713,2804.7073,96.73023719105045
5058,2350,2288.2637,97.3020448262235
644,3528,3586.376,98.37228508823404
2753,3989,4084.3801,97.66475881312553
6468,4270,4458.958,95.76228330741334
1568,8939,9181.917,97.35439786273184
5371,1268,1329.665,95.36236290712901
3249,3868,3815.2366,98.61703391821277
1107,5667,5703.659,99.35726910510266
350,6276,6903.717,90.90755291180052
7586,9241,9192.22,99.46933085926415
1648,5032,5082.534,99.00572867980975
10384,6040,6352.412,95.08199241491376
1358,2540,2718.8623,93.42142835335466
3029,2375,2274.9072,95.60013822679068
1758,20110,19624.697,97.52708167771299
4040,6746,6937.8423,97.23484222801225
4536,1467,1593.5151,92.06062535563605
8247,11730,11697.911,99.72568720326922
8070,797,1185.8245,67.21062222457385
7508,1100,1282.4846,85.77100914762585
8591,2679,2642.1023,98.6034717448661
2224,1023,1207.5547,84.71666008915227
7957,10330,10171.486,98.4415879178179
4010,2915,3053.1653,95.47468707432132
732,2021,2065.4927,97.84590493575965
10183,1064,1291.3654,82.39341366016109
1596,6605,6391.593,96.66112604280129
5979,10740,10827.354,99.19321452376207
9335,1480,1477.3696,99.82195578937836
1394,10490,10451.762,99.6341451108534
9577,11600,11514.51,99.2575434289854
7059,2258,2272.582,99.35834961953037
6425,7157,6979.3506,97.45464263651633
5287,3342,3330.7607,99.66256183849704
7171,1740,1695.1326,97.35316089855735
3041,12760,12548.558,98.31500647912799
10552,5326,5528.5566,96.33617499481562
1445,3331,3499.4126,95.18740380116807
8082,4557,4549.711,99.83979064604036
9791,2551,2567.612,99.3530151691476
3994,1661,1680.1732,98.85885469601486
2525,15640,15451.907,98.78272131278291
7155,7859,7831.8936,99.6538966582829
6233,3039,3209.5278,94.68682494884844
5897,4385,4451.5303,98.50545162335547
2725,3236,3342.017,96.82775141497835
2214,9770,9617.015,98.40922201790183
10073,1938,1923.8324,99.26357397048929
7340,4963,4959.627,99.93198990757006
6533,6958,7236.8047,96.1474062167026
6711,1196,1236.4501,96.7285316150194
6795,5262,5089.501,96.61068886258457
4965,10650,10585.8125,99.39364597663145
2121,559,1097.8176,50.9192042717919
2744,10790,10723.586,99.38067300540064
9645,5990,5668.753,94.33302043152885
3757,3052,2963.7178,97.0212336898697
10340,11310,11241.471,99.39038851156772
9602,5713,5723.7036,99.81299497660197
7737,3633,3588.8848,98.77078153086597
4581,1246,1486.6255,83.81398071148053
6739,1778,1748.7252,98.32593594790066
3253,6300,6352.089,99.17997263141937
7727,1219,1390.723,87.6522485291811
4087,3707,3819.9492,97.04317486223127
1582,2365,2287.2212,96.59941902925753
9663,17990,17732.832,98.54976369089381
2254,3388,3439.4724,98.50347943108495
531,6091,6186.2573,98.46017843703616
7973,1994,2074.7053,96.11003445166406
7803,1037,1446.5468,71.68796984264536
10559,2834,2860.7065,99.06643542189283
9582,5818,5615.5117,96.39412592491084
1413,1929,1955.8547,98.62695649992179
557,3292,3382.8728,97.31373870572601
7867,3080,3131.685,98.3496086730714
615,13700,13882.644,98.68437481688544
9144,1257,1433.7953,87.66941908966987
6998,5441,5228.0728,95.92723253641302
10389,4582,4437.5566,96.74497992763295
434,1084,1225.2605,88.47098243418023
2015,3539,3539.9138,99.97418529359004
6013,3177,3205.2886,99.11744064337032
5262,9168,9073.732,98.96109369615375
4652,2695,2570.0386,95.13776069220144
5418,5353,5545.109,96.53552543974608
351,1578,1714.5325,92.03675211545375
1869,1366,1443.4993,94.63115296842847
2404,4941,4902.7695,99.22022708784655
3266,1219,1433.7953,85.01911047757166
9538,2142,2138.9392,99.8569014489627
7579,14110,14267.095,98.89890177661734
4136,1820,1802.5393,99.0313280107097
9980,4852,4531.961,92.93817694120405
9683,7530,7945.633,94.7690407761339
4638,2964,2950.745,99.55079539959948
9801,1209,1253.7611,96.42985349452931
1713,11730,11258.366,95.81081499548037
9225,4706,4724.5376,99.60763149254129
7538,15460,15506.16,99.70231085075312
8964,12330,12140.089,98.4356693357839
6115,12670,12549.906,99.04307054086559
5524,2735,2681.7368,98.01385492909304
8717,5941,5963.432,99.62383861472128
7088,5208,5149.4624,98.86322895318924
85,3418,3369.8772,98.57197162040734
1662,7044,7020.9214,99.67128796905622
2701,5203,5284.763,98.4528505676928
6105,5745,6056.054,94.86374809428098
3353,2999,3037.029,98.74782058142856
9724,967,1327.4858,72.84446816501028
746,3607,3613.6702,99.8154185161016
9798,3506,3509.1042,99.91153730902687
3650,1602,1583.276,98.81738881838109
3818,3306,3181.3635,96.0822938461875
941,1430,1554.591,91.98561248582571
560,6541,6572.7954,99.51625741907134
6117,4329,4294.6514,99.20019973972896
2809,3185,3176.0405,99.71790433468608
2395,17620,17489.676,99.2548505736755
10532,15620,15334.784,98.14007281113028
6614,15150,15400.38,98.374196709966
6719,701,1097.8176,63.8539574141791
3293,1269,1486.6255,85.36110876634734
7005,2207,2217.9983,99.50413437827362
6002,3455,3487.8982,99.0567903208296
7934,2691,2681.6257,99.65042595374938
6216,1684,1760.1276,95.67488373818787
10628,4157,4138.095,99.54315248502652
1842,2511,2710.3955,92.64330584825136
5001,7874,8069.271,97.5800664497663
304,12040,11945.519,99.20906367622338
5972,1192,1309.606,91.01974480187526
8477,1014,1255.1377,80.78794890687573
2965,2884,2790.9116,96.6645887959086
5562,16250,16092.678,99.02239845834389
8738,4118,4148.257,99.27061324469169
3731,3084,3706.2827,83.21005808996996
5496,12550,12576.713,99.78760037811698
7633,10520,10501.56,99.82440294163897
2957,4207,4389.8013,95.8357734597227
1070,1868,1802.5393,96.36841798022293
388,5810,5833.652,99.59456175900216
10279,2475,2458.3567,99.32299040988322
666,8253,8285.94,99.60245394029774
1220,1732,1906.9824,90.82411983100755
5365,3327,3499.1348,95.08064772708879
9379,2507,2428.4207,96.76417899163863
5936,5007,5142.927,97.35701548527759
4231,3268,3220.701,98.53140439528802
2308,11110,11092.127,99.83886727089826
2167,1650,1719.2948,95.96958009687697
10075,1873,1918.9761,97.60413509910656
6875,1709,1855.2017,92.11936560341712
3569,3672,3626.8982,98.7564633955482
7222,1557,1575.0022,98.85700494279445
5409,10820,10996.503,98.39491763139542
8167,2190,2135.5732,97.4514216259448
7105,1616,1663.4635,97.1467061977195
4035,8696,8571.575,98.54840210985323
5208,2410,2325.305,96.35767906363928
802,2437,2598.3186,93.79142329592088
9352,1959,1918.6877,97.89896735503302
8963,5789,5632.858,97.22801298498547
7937,1442,1464.3181,98.47586975793146
6935,10360,10181.289,98.24471207522991
77,3776,3595.9417,94.99273439017524
1500,7426,7368.1094,99.21430828379907
5980,1892,1889.1901,99.85126237016794
553,1269,1486.6255,85.36110876634734
9057,5450,5518.3203,98.7619364474867
5797,1150,1233.0892,93.26170149345636
1052,2962,2885.1343,97.33580085821802
4118,4715,4713.1743,99.96126424631919
2173,5514,5724.228,96.32739949667408
5837,1850,1838.0549,99.35012451729541
7598,6770,6676.0913,98.59335819320856
8586,1687,1946.3254,86.67615218932812
891,1345,1518.1378,88.59538209243132
9206,8708,8420.147,96.58138363493161
9770,3803,3794.5083,99.77621081453421
8556,2794,2732.1545,97.73638503767121
2986,2293,2242.7886,97.76120556531993
4416,2286,2279.2183,99.7024533194054
1061,3732,3705.521,99.28541751796405
6330,4240,4342.855,97.63162755995025
2991,3762,3774.6782,99.66412441250877
6296,13600,13386.429,98.40456858453965
2410,1358,1369.8679,99.13364494859097
3627,3597,3605.8103,99.75566372064293
5260,991,1214.3058,81.61041570558828
8590,3224,3204.0942,99.37873981729615
8169,1748,1807.0688,96.73123424528835
8437,5816,6027.321,96.49395132985357
2054,1564,1623.2229,96.3515238494742
5795,1175,1244.3325,94.42813569178693
561,4760,4511.342,94.4881542050916
6458,2579,2442.7266,94.42125698422292
9696,9821,9601.77,97.71677014287323
3520,5872,5729.6626,97.51578038116983
2169,847,1145.2566,73.95722548700472
302,2589,2727.6165,94.9180371448465
9314,2446,2336.8743,95.33026941432455
7020,20770,19909.92,95.68014295637607
5742,14440,13790.63,95.29122220880699
223,9916,9847.002,99.299298941917
3283,2212,2199.8677,99.44849754590619
5286,2496,2489.8115,99.75144799097258
9271,2328,2363.8865,98.48188671516871
289,1529,1568.0835,97.5075628184908
1334,9070,9191.119,98.68221553031937
6493,6561,6024.8027,91.10016893058285
7981,7529,7793.933,96.60077778595694
5224,7420,7298.754,98.3388110449076
5477,2482,2526.995,98.2194220763838
1790,3654,3662.6377,99.76416735612275
10683,9293,9464.275,98.1902957854052
7186,4847,4961.6836,97.68861533422925
9802,10280,10078.728,98.00299730142103
6182,1485,1477.3696,99.48351645082896
9886,3410,3490.1865,97.70251466794033
4772,8687,8762.076,99.1431691484721
8584,1634,1835.8256,89.00627784287114
1944,2533,2663.2402,95.10970761503367
1288,2044,2065.4927,98.95944071681974
2008,1364,1554.591,87.7401226787876
8535,8133,8329.2705,97.64360507167576
8041,1400,1532.1589,91.37433248726879
5559,3000,2979.1094,99.29876273844427
8197,1129,1218.5387,92.65196119239023
2887,2571,2437.8198,94.53691472773504
5374,12190,12076.443,99.05968473294875
8090,8847,8642.726,97.6364584061899
5529,2392,2361.2468,98.69758749965234
3868,12830,12665.349,98.69998551195873
6957,15740,15146.521,96.08175041221692
7314,5201,5055.17,97.11522895612359
1659,4438,4448.3584,99.76714109993614
9560,5169,5074.9253,98.14628390369431
7941,15450,15059.45,97.40661312582934
6799,8598,8527.883,99.17778903578245
8274,7822,8033.509,97.36716801317917
10446,7523,7464.6304,99.21805064679046
819,7417,7278.0254,98.0904901822132
7312,9383,9630.699,97.4280245585102
9497,1135,1329.4049,85.37654659090023
4628,1451,1435.8295,98.94343077872001
1743,20250,21724.045,93.21468480121437
4684,2918,2852.2788,97.69583565224285
3394,4051,4293.1265,94.36013667832722
695,992,1190.3413,83.33744219730833
2095,1411,1426.4143,98.91936679484606
6131,9487,9675.4375,98.05241365054552
6807,11900,11646.692,97.82506819222499
5174,2322,2275.6997,97.96544804107081
3271,10070,9848.275,97.74859454492845
6735,12600,12632.166,99.74536421081537
7001,16800,16445.346,97.84343665814453
1553,6841,6937.0283,98.61571387806913
367,16460,16628.965,98.98391243629632
8657,3218,3291.0986,97.7788987518119
9949,2875,2773.2178,96.32981486209296
10288,8483,8363.368,98.56957348294722
1883,3040,3051.9102,99.60974748140573
3829,2922,2777.6277,94.80231583216307
7231,4222,4198.684,99.44468510816202
2995,2207,2125.2424,96.15302390248908
7348,11740,11754.654,99.87533196209016
4465,3185,3176.0405,99.71790433468608
868,3066,2972.908,96.86865377939829
8002,6929,6828.6646,98.53067245472951
7229,7686,7473.417,97.15547776827216
842,1596,1552.0652,97.16926744686664
2882,6051,6197.967,97.62879018730627
6632,4955,4938.3916,99.66368810378981
1962,1140,1225.0037,93.0609462862336
10512,4961,5168.024,95.99413762872713
9442,5027,5127.9697,98.03099994839118
3978,3763,3678.3955,97.69996206205099
1477,928,1207.773,76.83563376711479
5254,8608,8597.525,99.87816715974552
6344,5483,5577.0566,98.31350752402508
8883,6258,6392.684,97.89315285562407
658,5297,5078.644,95.70050676551041
3492,2789,2645.977,94.59470182568208
9250,986,1163.8552,84.71844084653496
8942,1796,1919.8416,93.54938679403043
2047,914,1176.3202,77.69993301450799
9516,10580,10472.816,98.97655425635044
8546,1455,1442.2734,99.11760404309602
4113,3742,3764.7207,99.3964836991456
3178,1588,1580.4359,99.52139236704049
935,3135,3064.6692,97.70510922389555
4906,5229,5282.283,98.99128461924424
5289,6327,6115.3857,96.53964170481248
10684,4695,4514.6113,96.00433661362564
2730,1823,1760.9113,96.47405597840198
8071,19470,19090.26,98.01081682995859
7977,3062,2984.5886,97.40629658789967
1968,1117,1338.4153,83.45690713623435
5893,13420,13066.38,97.29366419498753
792,3380,3373.899,99.81916843530405
8060,2073,2066.3088,99.67617802398767
8317,848,1145.2566,74.044542164085
10672,3183,3255.409,97.7757345703571
5464,6136,5932.3193,96.56659305528919
2728,3499,3598.717,97.22909470572093
4432,1631,1651.9062,98.7344166777019
6924,5610,6013.019,93.29755917803028
5865,12290,11578.062,93.8509699994138
7471,4963,4991.334,99.43233643623734
10276,3254,3176.0405,97.54538797647363
10617,3362,3453.6885,97.34520130623481
9629,1452,1614.8475,89.91560932330302
4203,8982,8790.138,97.81730035025716
3739,1765,1820.031,96.9763698705017
9882,14740,14171.078,95.98533103845972
4641,2824,2920.1382,96.70775225179807
4031,7043,7002.871,99.4269649446237
8360,3076,3005.5242,97.65512349614687
7196,2584,2557.8943,98.97940610672669
5575,1364,1416.8834,96.26762357448354
5548,1891,1847.1344,97.62520796538399
8266,3741,3684.1357,98.45651024305808
636,1501,1566.5477,95.81578471832228
6301,2092,2043.8019,97.64174205965838
2448,6745,6444.731,95.34085992152777
7924,4885,4635.7017,94.6222091471834
4741,2103,2086.0256,99.18628204028363
5669,1707,1811.2056,94.24661847671923
6852,3173,3202.7234,99.0719339429372
6504,15530,15458.995,99.54068888518144
3275,7149,7140.46,99.88039931448087
9978,4941,4932.6553,99.83082688532004
6251,1381,1531.4924,90.17347859307351
273,2921,2921.5303,99.98184946285441
2925,9188,9406.373,97.67845644876323
4803,2737,2673.8728,97.63910993817397
6302,9477,9578.351,98.94187850999839
9398,2586,2399.0457,92.20713681007797
8898,13110,13167.711,99.56172384270947
4747,5821,5515.2715,94.4566914522496
6030,3875,3948.9592,98.1271209897139
1419,3330,3423.9172,97.25702375829493
3637,2555,2508.2307,98.13536741779726
5485,6087,6063.774,99.6169699843195
2239,2788,2790.4783,99.91118828948785
8273,1759,1759.0917,99.99478851466354
9391,2425,2425.7498,99.96909178873196
9860,5447,5423.749,99.5713117170056
3219,1679,1642.5355,97.77998849702627
3959,4372,4300.8984,98.34682070424965
3783,6665,6608.0923,99.1388177950907
1783,4305,4261.894,98.98857276608352
113,3231,3125.2925,96.61767593939254
4124,19320,18651.676,96.41681408904905
546,5758,5792.4146,99.4058686497739
5408,1275,1348.1193,94.57620221603213
4042,969,1150.0189,84.25948324771745
6874,1948,2059.2603,94.59707661063247
8212,10050,9831.877,97.78147094481618
188,13360,13454.06,99.30088335181709
6368,4648,4678.9014,99.33955933749304
4680,5583,5679.5254,98.30046731044936
1687,9808,9662.977,98.49918462947736
9132,5258,5411.2344,97.16821774144647
1590,1248,1311.38,95.1669230393309
5714,10230,10415.835,98.21584192112839
9555,8546,8828.625,96.79876537965991
1603,1983,1927.9856,97.14653447518047
8102,2717,2861.4802,94.95085713447143
7899,20830,20440.7,98.09546250309825
7591,3152,3094.1853,98.13150501314408
10421,2994,3016.9487,99.2393397263604
3205,2192,2249.1782,97.45781716716414
8878,2531,2440.4998,96.29173312050764
8560,16770,16364.794,97.52391593782599
1330,2585,2601.3228,99.37252100371863
8000,1336,1405.9884,95.02212086849143
9135,10380,10235.848,98.59169119557987
1715,10550,10411.201,98.66683175328555
2331,6550,6488.724,99.0556559692983
3641,2116,2158.3186,98.03927912001994
8442,3125,3026.2524,96.73696889120514
1400,2467,2420.4556,98.07703829643704
9418,1046,1261.6592,82.90670070336138
486,4678,4879.2935,95.87453677865638
6495,6117,6363.3438,96.12870591817392
963,3552,3512.9675,98.88890317437868
5723,5810,5845.357,99.39512789389214
10462,1219,1433.7953,85.01911047757166
1432,1257,1433.7953,87.66941908966987
798,2401,2491.1067,96.38286510029378
8869,4478,4534.9746,98.74366199852105
4278,6985,6678.4663,95.41011847268277
6818,7088,7019.1196,99.01867506560103
2799,1844,1883.4879,97.90346862733954
1025,4857,4761.5312,97.99499898273271
9963,5333,5906.913,90.28404383833231
3795,3280,3227.5925,98.37626744307337
2549,1248,1311.38,95.1669230393309
8589,9511,9441.83,99.26740979976697
1544,8283,8329.004,99.44766617031505
7612,6177,6286.171,98.26331640992078
3513,5483,5449.001,99.37605033319431
8219,3809,3777.128,99.15618239821873
60,4705,4688.3867,99.64565036447273
10228,1410,1555.1476,90.66663610619628
8588,1879,1901.6862,98.80705040942989
7034,2115,2223.3481,95.12680257485752
2624,3503,3579.1995,97.87104731991984
10067,2184,2295.888,95.12659404971758
3835,1202,1390.723,86.42986278267077
9613,3588,3515.3176,97.93240950719233
10381,4949,5031.7085,98.3562542194573
8316,6466,6341.7314,98.04046330628913
4798,10250,10194.859,99.45913304959149
2784,3412,3551.28,96.0780330430757
4133,4678,4890.059,95.66346585033152
10277,9786,9654.914,98.6422878893439
57,6366,6208.4663,97.46259891612536
6190,3404,3527.9138,96.48761776111073
2202,2945,2921.5303,99.19666324268871
4763,7577,7300.688,96.21526064170563
3050,1380,1426.4143,96.74608517142987
1610,1418,1607.1257,88.232051257317
6272,7870,7507.2783,95.16839972875282
2702,1342,1335.1416,99.48631677497926
3299,1194,1352.4364,88.28511261549727
1246,1991,1950.1235,97.90390382420185
10475,855,1145.2566,74.65575890364703
9741,3826,3974.8193,96.25594716741007
349,4031,4205.0493,95.86094470456776
5884,20030,19381.46,96.65381745684
4411,3384,3377.647,99.81190966980324
5164,6598,6732.322,98.0048223809536
71,1112,1282.4846,86.70669288378177
1952,2079,2040.168,98.09662577568099
2129,5661,5684.0845,99.5938752710784
513,4340,4127.9585,94.8632840154061
1327,2777,2885.4438,96.2416926690729
2755,1889,1944.1094,97.1653150944761
7013,5183,5352.9556,96.82501443739143
2661,6908,6938.7124,99.55737605822405
3092,15660,15358.417,98.03636658670025
4197,9933,9785.482,98.49248538022783
8064,9094,9064.863,99.67857519913987
4291,1871,1836.8527,98.14098650426712
7825,10260,10170.115,99.1161873434709
7418,11190,10804.874,96.43562733145153
4539,12100,12313.096,98.26935720908173
4347,1039,1291.3654,80.45747818882272
10656,7012,6933.3535,98.86567900803325
8471,5536,5460.8257,98.62338919493254
1035,1384,1595.3804,86.75047186716775
8276,3957,3884.049,98.12178151261561
4028,7565,7468.405,98.70661516585528
8611,3297,3395.1882,97.10801800370771
8723,2607,2711.2058,96.15647730830675
4119,1699,1712.4757,99.21308618015439
5306,9801,9875.877,99.24181970390683
1957,2284,2210.5308,96.6763982861688
7096,3080,3308.9844,93.07991972612443
1031,2687,2646.5232,98.47056671401222
453,8114,8098.564,99.80939787321235
2958,2322,2733.796,84.93684555336183
1991,3482,3380.5303,96.9984079906103
1299,1998,2084.5103,95.84985232170796
544,5670,5644.545,99.54903223417797
6541,5706,6642.211,85.90513089226926
5960,2334,2304.0369,98.69953752833824
396,2960,3049.2065,97.07443422701378
7369,7070,7335.672,96.3783566178115
4033,2105,2255.5806,93.32408832347028
1950,8830,8810.466,99.77828437127054
2107,2561,2603.855,98.35417176493311
2483,1287,1296.3423,99.27933499792272
5966,1822,1794.5364,98.46959786385025
5957,2053,2070.8325,99.13887195786907
6514,1848,1855.5076,99.59539004381355
4372,5471,5251.2456,95.815194888192
6360,4906,4845.3574,98.74843952994632
2156,2800,2709.3145,96.65282312393082
8146,4438,4511.342,98.37427975584107
6390,1754,1900.381,92.29728234103963
10378,5652,5730.664,98.62731331583791
6313,1817,1872.8613,97.01732705533917
6761,3340,3467.884,96.31233247770963
8852,2792,2993.0212,93.28366810324962
7659,8356,8244.492,98.64748719552352
9922,1543,1603.8668,96.20499529754332
4926,3636,3717.016,97.82039919085173
2401,4726,4761.5312,99.2537852187781
7877,1574,1780.2373,88.41517902447829
1683,22030,21897.559,99.39517729484326
6972,6076,6537.0713,92.94682176965178
7004,4261,4118.797,96.54745962678726
7131,1452,1614.8475,89.91560932330302
109,9927,9786.805,98.56750679127109
9086,10190,10109.93,99.2080032702997
5774,1768,1733.4717,98.00814050110557
8915,1258,1408.0294,89.34472412815832
1067,3872,3693.2427,95.15988143993444
6911,2607,2508.7825,96.0850519945897
5010,3265,3366.445,96.98658180070011
202,17310,17307.186,99.98373823914133
9304,4131,4192.5317,98.53234889745939
6232,14060,13856.245,98.52950867215998
7084,6626,6448.0205,97.23978092234884
1162,2924,2858.2505,97.69965886515821
953,7743,7574.102,97.77005976304045
2650,2658,2632.242,99.021440384475
6464,3667,3673.4033,99.82568425641986
1316,677,1097.8176,61.66780195349394
3084,1378,1428.1763,96.48668931127678
7577,4661,4656.4497,99.90227977847846
4252,3418,3402.0022,99.52975330976466
978,11010,11280.183,97.60480280899154
7201,9768,9601.131,98.26198451964584
5999,3788,3811.477,99.38404323393635
