,valores reais,valores preditos,porcentagem de acerto %
6998,5441,4842.5796,87.6425281391078
10389,4582,4130.2373,89.0620644290878
434,1084,2096.6814,51.70074966170848
2015,3539,3363.936,94.79585928465437
6013,3177,3063.2297,96.28593760622567
5262,9168,8549.747,92.76875766495742
4652,2695,2641.6487,97.98037798401562
5418,5353,5289.748,98.8042539537896
351,1578,2231.7058,70.7082444533007
1869,1366,2128.934,64.16356483412946
2404,4941,4586.504,92.27088647483914
3266,1219,2128.934,57.258700975698254
9538,2142,2335.2737,91.72372458268607
7579,14110,13542.21,95.80725715595688
4136,1820,2231.7058,81.55196762041018
9980,4852,4185.602,84.07880297424917
9683,7530,7560.1396,99.60133476577077
4638,2964,2894.9568,97.61505203814924
9801,1209,2096.6814,57.662551975097365
1713,11730,10617.78,89.52493178498958
9225,4706,4377.0835,92.48548710117626
7538,15460,14502.513,93.3977833717258
8964,12330,11499.503,92.77797418383658
6115,12670,11855.432,93.12915477000669
5524,2735,2872.6663,95.20771828966805
8717,5941,6014.778,98.7733905708312
7088,5208,4787.363,91.21359242610474
85,3418,3199.8313,93.18186864251953
1662,7044,6635.428,93.84257106498859
2701,5203,4969.4375,95.30002138068947
6105,5745,6143.041,93.52045648706282
3353,2999,3199.8313,93.72369103015915
9724,967,2096.6814,46.12050269637647
746,3607,3387.1318,93.5087213987452
9798,3506,3360.1233,95.65859058283893
3650,1602,2096.6814,76.40645844839204
3818,3306,3277.9143,99.14318402703582
941,1430,2135.8225,66.95312899183375
560,6541,6187.3022,94.28348996318144
6117,4329,4021.324,92.34888739794927
2809,3185,3277.9143,97.16544430547215
2395,17620,16528.594,93.39685960882183
10532,15620,13952.291,88.04705992365444
6614,15150,14721.842,97.0916804498206
6719,701,2096.6814,33.43378737348491
3293,1269,2135.8225,59.41504943401191
7005,2207,2591.6853,85.15694392646706
6002,3455,3309.1392,95.59218174926005
7934,2691,2591.6853,96.16794920429412
6216,1684,2096.6814,80.31740076597515
10628,4157,3909.6833,93.67425368565117
1842,2511,2794.8015,89.8453785614632
5001,7874,7648.1367,97.04681951230974
304,12040,11314.288,93.58588089192739
5972,1192,2096.6814,56.85174686047647
8477,1014,2096.6814,48.362140366210696
2965,2884,2743.976,94.89704275861382
5562,16250,15237.194,93.35306985175245
8738,4118,4136.828,99.54486566927409
3731,3084,3894.9556,79.17933715596934
5496,12550,11461.172,90.49985344539648
7633,10520,10333.457,98.19476707373084
2957,4207,4572.2925,92.01073680152454
1070,1868,2231.7058,83.70278874446495
388,5810,5622.0605,96.6571072730715
10279,2475,2591.6853,95.49770558133484
666,8253,7615.2314,91.62509295656307
1220,1732,2322.5942,74.57178578388718
5365,3327,3668.337,90.69505004423145
9379,2507,2418.6697,96.34797909450926
5936,5007,4784.586,95.35144596825418
4231,3268,2986.1992,90.56322902100418
2308,11110,10849.072,97.5949304421011
2167,1650,2231.7058,73.93447613938285
10075,1873,2335.2737,80.20473209307704
6875,1709,2301.5186,74.25532140591619
3569,3672,3465.2148,94.03254442872522
7222,1557,2135.8225,72.89931597222738
5409,10820,10828.4,99.92242260793873
8167,2190,2157.9949,98.51690440265332
7105,1616,2128.934,75.90653057976077
4035,8696,8489.921,97.57266170052978
5208,2410,2335.2737,96.80010446112352
802,2437,2990.789,81.48351318240118
9352,1959,2327.1353,84.18075385655771
8963,5789,5263.238,90.01066971107356
7937,1442,2096.6814,68.77535148725427
6935,10360,9589.199,91.96178154539918
77,3776,3362.8865,87.71550783799174
1500,7426,7414.0674,99.83905437364702
5980,1892,2202.6702,85.89574731574126
553,1269,2135.8225,59.41504943401191
9057,5450,5147.4727,94.12279843035833
5797,1150,2096.6814,54.84858128317781
1052,2962,2894.9568,97.68413769804253
4118,4715,4495.5083,95.11753322353769
2173,5514,5468.867,99.17473197002921
5837,1850,2231.7058,82.89623082294442
7598,6770,6261.8296,91.88463367031791
8586,1687,2377.5168,70.95638472757436
891,1345,2135.8225,62.97339754826322
9206,8708,8273.963,94.75418109662064
9770,3803,3888.0154,97.81339906015022
8556,2794,2894.9568,96.5126668709214
2986,2293,2591.6853,88.47524803959628
4416,2286,2591.6853,88.20515351876018
1061,3732,3888.0154,95.98727459702357
6330,4240,4133.8696,97.43266284084943
2991,3762,3888.0154,96.75887648285173
6296,13600,12286.791,89.3120263646952
2410,1358,2096.6814,64.76902033265692
3627,3597,3507.118,97.43715260990919
5260,991,2096.6814,47.26516874054714
8590,3224,3061.5498,94.69385750106778
8169,1748,2096.6814,83.36984355043026
8437,5816,5670.8325,97.44010284259375
2054,1564,2096.6814,74.59407054512181
5795,1175,2096.6814,56.04094174585559
561,4760,4598.3286,96.48412716194754
6458,2579,2641.6487,97.62842492735572
9696,9821,8670.782,86.7345558522521
3520,5872,5344.1694,90.12324416422359
2169,847,2096.6814,40.397172475523135
302,2589,2710.262,95.52582132092896
9314,2446,2591.6853,94.37874256644243
7020,20770,15695.426,67.66845137255106
5742,14440,12985.601,88.7999064468569
223,9916,9292.865,93.29448184269391
3283,2212,2335.2737,94.72123192198953
5286,2496,2591.6853,96.30798914384313
9271,2328,2370.0085,98.22749394672499
289,1529,2096.6814,72.92476589737294
1334,9070,9109.465,99.566770996684
6493,6561,5639.3096,83.65597032410432
7981,7529,7324.141,97.20296368474838
5224,7420,6859.0596,91.82190468041169
5477,2482,2583.4956,96.07138462887632
1790,3654,3888.0154,93.98110969387035
10683,9293,8611.13,92.08152557832756
7186,4847,4673.381,96.28493491437334
9802,10280,9460.609,91.33892339783873
6182,1485,2128.934,69.75321652904996
9886,3410,3348.1277,98.15203241142163
4772,8687,8284.437,95.14072592114616
8584,1634,2327.1353,70.21508514630696
1944,2533,2894.9568,87.49698825484748
1288,2044,2327.1353,87.83331336539254
2008,1364,2135.8225,63.862984576826044
8535,8133,8273.963,98.29630743467897
8041,1400,2135.8225,65.54851789410297
5559,3000,2821.633,93.67859180202068
8197,1129,2096.6814,53.84699849452848
2887,2571,2606.4783,98.63884261486015
5374,12190,11472.334,93.74437654445519
8090,8847,8273.963,93.07421223723044
5529,2392,2335.2737,97.5708920626587
3868,12830,11986.811,92.96568966508924
6957,15740,13818.395,86.09385870113688
7314,5201,5104.6685,98.11287366104919
1659,4438,4318.384,97.23006993402343
9560,5169,4728.5664,90.68568449905123
7941,15450,13955.224,89.28876808772253
6799,8598,8065.4565,93.39723109046435
8274,7822,7612.3745,97.2462536103742
10446,7523,7463.736,99.20597189627371
819,7417,6844.848,91.64113149937627
7312,9383,9157.333,97.53566904255887
9497,1135,2096.6814,54.133165005571136
4628,1451,2096.6814,69.20460125381827
1743,20250,18380.453,89.8286137872349
4684,2918,2990.789,97.5662254682998
3394,4051,4572.2925,88.59888157427524
695,992,2096.6814,47.312863159054245
2095,1411,2096.6814,67.29682451353382
6131,9487,9004.732,94.64428751982193
6807,11900,10968.154,91.50407919233506
5174,2322,2591.6853,89.59421105448868
3271,10070,8589.697,82.7665319440418
6735,12600,11915.889,94.25883081855486
7001,16800,14987.903,87.90960522655868
1553,6841,6936.134,98.6284320349686
367,16460,15904.066,96.50445628464222
8657,3218,3199.8313,99.43219815436741
9949,2875,2743.976,95.22503395666253
10288,8483,7890.0005,92.48416381469795
1883,3040,3252.2034,93.4750891917101
3829,2922,2641.6487,89.38725954333717
7231,4222,3899.3103,91.72444170346381
2995,2207,2450.4685,90.06440991682972
7348,11740,11116.218,94.38853898622746
4465,3185,3277.9143,97.16544430547215
868,3066,2739.8528,88.0961773276161
8002,6929,6416.886,92.01927927131348
7229,7686,7023.436,90.56638429499115
842,1596,2128.934,74.96709332011027
2882,6051,5821.8296,96.06360154278579
6632,4955,5104.6685,97.06800826946764
1962,1140,2096.6814,54.371637098106696
10512,4961,4919.259,99.15147357097156
9442,5027,5214.9565,96.39581765600389
3978,3763,3507.118,92.7039213986901
1477,928,2096.6814,44.260420374599136
5254,8608,8127.7373,94.09106523367188
6344,5483,5214.957,94.86011165300529
8883,6258,6425.4697,97.39365783842712
658,5297,4732.285,88.06676214335536
3492,2789,2591.6853,92.38662591258876
9250,986,2096.6814,47.02669664801159
8942,1796,2335.2737,76.90747401984322
2047,914,2096.6814,43.59269851549958
9516,10580,9915.151,93.29461943452822
8546,1455,2096.6814,69.3953789278467
4113,3742,3766.7263,99.34355946597829
3178,1588,2135.8225,74.35074743988251
935,3135,2931.2766,93.05001145628593
4906,5229,4919.259,93.70349834763358
5289,6327,5739.2485,89.75908672984923
10684,4695,4318.384,91.27876934210006
2730,1823,2157.9949,84.47656770500592
8071,19470,17697.273,89.98305265067756
7977,3062,2814.7368,91.21540663579886
1968,1117,2096.6814,53.27466547244314
5893,13420,11966.742,87.85586093750715
792,3380,3123.8247,91.79930639538965
8060,2073,2298.187,90.20153666474954
8317,848,2096.6814,40.44486689403025
10672,3183,3226.1672,98.66196532399059
5464,6136,5585.986,90.15367786589958
2728,3499,3700.3528,94.55855171114716
4432,1631,2096.6814,77.78959658509827
6924,5610,5740.8296,97.72106822200047
5865,12290,10946.832,87.73007601728382
7471,4963,5104.6685,97.2247275562801
10276,3254,3277.9143,99.27044137205851
10617,3362,3686.1414,91.20648597023467
9629,1452,2157.9949,67.28468256043259
4203,8982,8320.354,92.0478561021178
3739,1765,2128.934,82.90533816415703
9882,14740,13114.979,87.60942320691586
4641,2824,2797.434,99.05034695403938
4031,7043,7001.9766,99.41411632652834
8360,3076,2778.9858,89.31213841042998
7196,2584,2758.1875,93.68471142734133
5575,1364,2096.6814,65.0551868436996
5548,1891,2231.7058,84.73339053307453
8266,3741,3686.1414,98.51175966250807
636,1501,2096.6814,71.58932217917382
6301,2092,2327.1353,89.89593520567574
2448,6745,6059.238,88.6823684684067
7924,4885,4259.5645,85.31691317838485
4741,2103,2291.1094,91.78959428770177
5669,1707,2231.7058,76.4885762241979
6852,3173,3060.6646,96.32970397915459
6504,15530,14789.073,94.99003929672266
3275,7149,7139.5654,99.86785511799823
9978,4941,4682.027,94.46878130934337
6251,1381,2096.6814,65.86599195832048
273,2921,2778.9858,94.88971271029453
2925,9188,8933.008,97.14550582679232
4803,2737,2591.6853,94.39304235308548
6302,9477,9141.461,96.32948097908995
9398,2586,2650.8271,97.55445584312385
8898,13110,12451.434,94.71091901754536
4747,5821,5175.4297,87.52624706583842
6030,3875,3774.164,97.32825770607316
1419,3330,3241.9224,97.28316637941927
3637,2555,2418.6697,94.36341706680142
5485,6087,5678.281,92.80206007007065
2239,2788,2654.2563,94.96116294638053
8273,1759,2202.6702,79.85762131521612
9391,2425,2450.4685,98.96066789683374
9860,5447,5047.612,92.08758125385911
3219,1679,2128.934,78.86575794765986
3959,4372,4075.316,92.71997342038883
3783,6665,6261.8296,93.56145988370292
1783,4305,3990.3086,92.11360728483757
113,3231,2931.2766,89.77498788365543
4124,19320,16708.623,84.3710822501714
546,5758,5904.49,97.51900285104789
5408,1275,2096.6814,60.810383596566695
4042,969,2096.6814,46.21589153339069
6874,1948,2450.4685,79.49500250021944
8212,10050,9274.212,91.6349972037929
188,13360,12614.702,94.09183155660305
6368,4648,4441.603,95.35309726273123
4680,5583,5904.49,94.55515681094136
1687,9808,9151.658,92.8281653192546
9132,5258,5085.886,96.61585490253117
1590,1248,2096.6814,59.5226342968747
5714,10230,10307.421,99.24888195407605
9555,8546,8746.971,97.70239652165293
1603,1983,2157.9949,91.8908577943098
8102,2717,2761.9585,98.37222405197852
7899,20830,18114.293,85.00793248770448
7591,3152,3277.9143,96.15870657797431
10421,2994,2887.649,96.31703586716391
3205,2192,2641.6487,82.978482916155
8878,2531,2450.4685,96.71362868169642
8560,16770,14593.237,85.08375729206226
1330,2585,2522.5742,97.52531438773946
8000,1336,2096.6814,63.719743125500486
9135,10380,9678.183,92.74845897652166
1715,10550,9857.063,92.97015257043722
2331,6550,6487.8296,99.04173792952926
3641,2116,2245.1956,94.24568803111593
8442,3125,2793.1973,88.12104184482807
1400,2467,2641.6487,93.38864842799015
9418,1046,2096.6814,49.88836175843825
486,4678,5104.6685,91.6416029635862
6495,6117,6001.244,98.07113564016836
963,3552,3388.077,95.16176579418159
5723,5810,5904.49,98.39968853153668
10462,1219,2128.934,57.258700975698254
1432,1257,2128.934,59.043631769034214
798,2401,2636.5254,91.06682638208284
8869,4478,4621.9614,96.88527418298571
4278,6985,6292.973,89.00318117406654
6818,7088,6588.7812,92.42320042117045
2799,1844,2137.0037,86.28904258310163
1025,4857,4505.6846,92.2028401188516
9963,5333,5272.66,98.8556090860801
3795,3280,3417.4348,95.97842177202968
2549,1248,2096.6814,59.5226342968747
8589,9511,8968.465,93.95063519005613
1544,8283,7976.4126,96.15632468117514
7612,6177,6377.542,96.85549711106309
3513,5483,5072.864,91.91509472554498
8219,3809,3514.2947,91.61409758456516
60,4705,4572.2925,97.09757151148727
10228,1410,2135.8225,66.01672159334657
8588,1879,2202.6702,85.30555454877265
7034,2115,2591.6853,81.60713022404977
2624,3503,3686.1414,95.03162413852827
10067,2184,2591.6853,84.26949050086274
3835,1202,2096.6814,57.328691045547586
9613,3588,3552.3447,98.99628903774769
10381,4949,4759.5933,96.0205267999549
8316,6466,6077.0146,93.59907168131454
4798,10250,9637.194,93.64124409344615
2784,3412,3315.243,97.08144825536932
4133,4678,5104.6685,91.6416029635862
10277,9786,9486.812,96.846269414931
57,6366,5904.49,92.18374919246773
6190,3404,3766.7263,90.37025024644309
2202,2945,2778.9858,94.02608830257357
4763,7577,6890.826,90.04221248642683
3050,1380,2096.6814,65.81829753981337
1610,1418,2157.9949,65.70914591645551
6272,7870,7067.584,88.64653016647586
2702,1342,2096.6814,64.00590963654315
3299,1194,2096.6814,56.9471356974907
1246,1991,2128.934,93.52097919820773
10475,855,2096.6814,40.77872782358003
9741,3826,3823.4043,99.93211015829213
349,4031,4318.384,93.3451077277944
5884,20030,17438.408,85.13859885209831
4411,3384,3230.1616,95.23744019798738
5164,6598,6923.6064,95.29715549425913
71,1112,2096.6814,53.03619337990758
1952,2079,2291.1094,90.74206682079506
2129,5661,5305.1084,93.29153007189599
513,4340,3888.0154,88.37492718352564
1327,2777,3277.9143,84.71850512913537
2755,1889,2157.9949,87.53496236684377
7013,5183,5439.9424,95.27674440772923
2661,6908,6937.818,99.570212541641
3092,15660,13975.924,87.9501620602283
4197,9933,9231.345,92.39920841198206
8064,9094,8394.158,91.66275188124926
4291,1871,2301.5186,81.29415234082457
7825,10260,9615.979,93.3025902322002
7418,11190,10164.289,89.9086799756193
4539,12100,11721.005,96.76653050675499
4347,1039,2096.6814,49.55450082888847
10656,7012,6532.8477,92.66549031965268
8471,5536,5084.6885,91.12410670746523
1035,1384,2157.9949,64.13360927247844
8276,3957,3635.253,91.14925215560837
4028,7565,6998.613,91.90715040557353
8611,3297,3552.3447,92.81193841765494
8723,2607,2990.789,87.16763186972501
4119,1699,2096.6814,81.03281704358182
5306,9801,9318.212,94.81887629955159
1957,2284,2335.2737,97.80438232813025
7096,3080,3231.847,95.30154343918423
1031,2687,2489.4304,92.063663298357
453,8114,7641.0625,93.81057935332946
2958,2322,2934.1575,79.13685694052299
1991,3482,3507.118,99.28380167147517
1299,1998,2322.5942,86.02449653360658
544,5670,5268.4077,92.37734991495128
6541,5706,6384.5625,89.37182461601715
5960,2334,2418.6697,96.49932859729373
396,2960,3249.4998,91.09094391106323
7369,7070,7414.0674,95.35926280343598
4033,2105,2583.4956,81.47875287823717
1950,8830,8728.812,98.84075310492383
2107,2561,2553.9456,99.72378254732047
2483,1287,2096.6814,61.38271661865203
5966,1822,2231.7058,81.6415851672458
5957,2053,2291.1094,89.60724539831277
6514,1848,2128.934,86.80400279170662
4372,5471,4929.632,89.01808122635299
6360,4906,4508.38,91.18042118182265
2156,2800,2743.976,97.95829394040176
8146,4438,4598.3286,96.51332849900773
6390,1754,2327.1353,75.37163974701492
10378,5652,5451.635,96.32467612030078
6313,1817,2135.8225,85.0726121525608
6761,3340,3231.847,96.65352107568982
8852,2792,3199.8313,87.25459998539657
7659,8356,7787.07,92.69391197685415
9922,1543,2096.6814,73.59248775647248
4926,3636,3604.7354,99.13267839693285
2401,4726,4505.6846,95.11027844383213
7877,1574,2291.1094,68.70034303796605
1683,22030,19097.39,84.64392632174062
6972,6076,6624.058,91.72624852103456
7004,4261,3820.604,88.47313158747984
7131,1452,2157.9949,67.28468256043259
109,9927,9229.14,92.43851130066443
9086,10190,9555.792,93.36310367229626
5774,1768,2128.934,83.04625375310461
8915,1258,2096.6814,59.99957848194582
1067,3872,3566.5562,91.43588844225744
6911,2607,2450.4685,93.61218094554822
5010,3265,3533.9023,92.39078170268128
202,17310,15849.743,90.78687382614208
9304,4131,3968.858,95.91464110043269
6232,14060,13118.922,92.82655896599734
7084,6626,5991.663,89.41300762468944
1162,2924,2990.789,97.76684142197006
953,7743,7492.4375,96.65579459288116
2650,2658,2894.9568,91.8148419981779
6464,3667,3888.0154,94.31547051106254
1316,677,2096.6814,32.28912132931424
3084,1378,2096.6814,65.72290870279915
7577,4661,4324.1284,92.20949172944557
4252,3418,3207.9863,93.45341125572226
978,11010,11037.128,99.75421205715546
7201,9768,9113.641,92.82000024002484
5999,3788,3902.2268,97.07277889521339
