,Amostra existente,Predição,porcentagem de acerto %
39197,1265000.0,1300819.5514085556,97.2463858365467
30334,1925000.0,1684628.6472585592,85.73149322062143
6206,757000.0,687324.8313864131,89.8628471674675
42604,720000.0,829728.8370581885,86.77533765763364
19584,1585000.0,1786144.0881215306,88.73864155421684
9441,645000.0,582327.946044101,89.23767021973686
14805,2285000.0,1403750.5208370122,37.2217879116065
44941,1150000.0,1318594.751708687,87.2140586415792
23089,1330000.0,1244036.400593684,93.08994500761456
19504,435000.0,405069.8590174429,92.61111625161223
34998,1360000.0,1333016.41974512,97.9757503467182
31741,801000.0,744909.7749705034,92.47019881948553
50530,750000.0,599482.4697570786,74.89208811995553
50609,715000.0,912799.5794081332,78.33044801177624
16249,1916000.0,1615894.992560541,81.42793876946708
5158,415000.0,532145.6768485715,77.98616395000674
9914,745000.0,737873.8875035121,99.03423706717716
53857,907800.0,857317.9281642181,94.1116276497472
21959,765000.0,791772.1895925836,96.61870043625053
37812,315000.0,412866.1278485804,76.29591743005058
12720,930000.0,960623.4714682385,96.81212541877278
40659,463500.0,589662.6947603452,78.60426038794584
34191,2375000.0,1740963.3910298399,63.58127849000286
26976,2112000.0,2060637.5499757857,97.5074486037189
36022,256500.0,541863.2056831801,47.336670456634025
220,800000.0,795417.7048423247,99.42391335649441
35454,670000.0,818662.742821099,81.84078313997661
17851,505000.0,500288.0874584886,99.05816015619153
32998,473000.0,508880.5768894929,92.94911644912621
28691,1337000.0,1216974.6745717376,90.13740154695493
28020,1840000.0,1203490.4237402517,47.11137174805427
33546,1525000.0,1090580.988771724,60.166276901860925
40103,1185000.0,1184564.3131333077,99.96321965284099
8756,1515000.0,1347800.3177491985,87.59462510514749
28405,1205000.0,1480414.314943688,81.39613267964351
5557,1960000.0,1161641.096644248,31.273187074557427
22223,730000.0,740653.8580098081,98.56156045167498
28724,1290000.0,1299221.7712912466,99.29020806955216
44357,460000.0,455637.1942812689,99.04248253358396
4862,2625000.0,1860266.8185495876,58.89120991543248
46432,640000.0,600760.8102093363,93.46841719302716
50792,1370000.0,1139136.9434609886,79.73351159715789
53229,1150000.0,1288743.3595665852,89.23421342684973
3057,600000.0,509221.9950680477,82.1731964033051
45573,2000000.0,1268726.9761009493,42.36167137027397
5051,746000.0,610599.9766438775,77.82508540201067
50841,500250.0,755672.4070431051,66.19932067619676
45690,2800000.0,2483948.120811581,87.27622865629114
50151,1030000.0,1058789.361818323,97.28091697399744
2610,611000.0,642574.7708584866,95.08621061852422
14520,695000.0,1089093.9925735893,63.81451047743607
304,1500000.0,1373594.4519881874,90.79746224740141
4383,1150000.0,918274.5560227553,74.76512417147903
27706,327500.0,462108.94630459195,70.87073353999371
24519,862000.0,1008737.7418075942,85.45333085836072
47462,414000.0,595086.653436906,69.56970007795583
4311,1186000.0,878519.2572430227,65.0001135180672
11555,370000.0,516193.3313826229,71.67857031569078
16255,1730000.0,1574490.627136008,90.12319475366692
20606,1291000.0,1442854.8279025562,89.47539108121474
41407,600000.0,659731.3622306352,90.94610842378692
36485,595000.0,632287.2548788947,94.10279827860258
9626,1193000.0,837260.5309623786,57.51149661519085
31116,1720000.0,936545.907891876,16.34642941618901
2595,540000.0,491474.75711791415,90.12660524690106
22996,3270000.0,2211886.555862773,52.16239995072908
29376,1833000.0,1569668.571563478,83.2237560713706
33771,970000.0,877626.504746691,89.4746233444749
18753,1015000.0,1059697.9202640334,95.7820130237779
49619,1200000.0,1170879.7866031684,97.51296301037769
32822,1600000.0,1294637.497908636,76.4132815104886
30293,545000.0,645540.8896956028,84.42532590878764
52987,571500.0,657032.4824655175,86.9820009286974
50126,720000.0,790598.5399238882,91.07024155006854
26819,1070000.0,773952.703971904,61.74865795948651
23856,537500.0,600417.1438295507,89.5210947128765
24459,457000.0,512512.59449167585,89.16854042450709
3852,653000.0,708185.0513996371,92.20753794639255
16103,610000.0,675056.3725487741,90.36282372935104
10381,506000.0,664024.4784451642,76.20201008023321
24433,4440000.0,2701986.4991304264,35.67645502933067
32423,788000.0,645571.1933014801,77.9375523294135
52055,671000.0,681086.272307322,98.51909035353881
38945,662500.0,785357.1181847698,84.35652834359803
24956,490000.0,638415.9002585228,76.75247433555106
33995,1255000.0,1161042.1661070117,91.90745722801523
37338,950000.0,1247289.3251064904,76.16516720520248
4565,505000.0,670193.2870130554,75.35139634876148
36092,791000.0,984847.7298377492,80.31698465003468
11855,910000.0,984786.1316387602,92.40585044447059
18814,2250000.0,3060246.6081960043,73.52348643975331
14206,1480000.0,1368644.496548301,91.86381096533573
24332,1200000.0,1272521.9257509143,94.30092917981597
39580,1760000.0,1203253.9294017365,53.729960318926175
7041,452000.0,629577.1188432199,71.79422289528267
31893,580000.0,589271.0676858724,98.42668880346004
23676,610000.0,588396.0397552919,96.32833010676059
20,580000.0,536702.2772032481,91.93263665241444
5747,1021000.0,1185079.9653366986,86.15452373375656
25883,380000.0,661697.4139636912,57.428061827192124
31092,962000.0,896129.3350086848,92.64942431656064
45090,1328000.0,1360519.017987847,97.6098079072837
13237,950000.0,1227914.130440769,77.36697350807343
52125,385000.0,419917.4832165719,91.68467982111541
44591,370000.0,417624.3719873149,88.59636190275756
37786,1215000.0,582271.4239949227,8.665572434238953
11032,1586000.0,1292041.8128761863,77.24855463698657
20684,525200.0,639614.334866108,82.11198082512352
47540,770000.0,758805.004641631,98.52465451731487
27554,956000.0,1130690.4676065666,84.55010698229822
39028,440000.0,514572.8222105134,85.50781949770261
27694,955000.0,1249004.559687746,76.46088980161548
3898,1900000.0,1365074.8152769932,60.81348958046209
3376,783000.0,743311.5801461675,94.66059443793033
1555,1500000.0,890200.189882917,31.498575595980668
51506,1230000.0,1657433.5771548,74.21111874126834
10254,915000.0,655437.9076257868,60.3986755489268
18394,390000.0,551116.3102642411,70.76546143463048
34939,500000.0,671726.1638846671,74.43509377518428
35080,1435000.0,1197692.9606605952,80.18632094084307
28066,2438000.0,1472571.3295841257,34.439259340427014
12640,645000.0,949888.331529578,67.90271851864682
46490,699000.0,589007.6758647425,81.32582500325248
46357,2055000.0,3031930.397595344,67.77860077625272
7036,985000.0,699300.5102069442,59.14496191222446
37419,1025000.0,1031824.5743562576,99.33859160502013
51637,1815000.0,1581221.591654396,85.2153291113988
46652,1410000.0,971067.3354838933,54.79894663562317
29097,930000.0,1220210.3032939215,76.21637003797564
855,645000.0,681962.9487940068,94.57991832849972
3570,530000.0,515146.97808525205,97.11674094062337
41953,1550000.0,1948803.809784108,79.53596930681861
42928,519500.0,681689.4510054258,76.20772174687285
729,573000.0,985562.9851100142,58.139358788524156
27213,765000.0,695944.1565710696,90.0773872764203
4505,1400000.0,1355344.5307406322,96.70523116104171
3266,640000.0,945320.9394456792,67.70187491829871
15787,1800000.0,2351505.6396698747,76.54670138289356
25369,1350000.0,808048.3114721988,32.93078138602766
19100,1864000.0,1209033.8824183422,45.8273149242454
31338,1855000.0,2207632.8206156595,84.02665437283551
39506,916000.0,836483.1914733225,90.49391436226921
37465,620000.0,731220.8716413653,84.78970226988888
52568,1700000.0,1419724.3751579493,80.25844806595863
5426,2250000.0,2456361.218241756,91.59890586493351
52976,1400000.0,630446.8563736953,22.064712647271023
26611,532000.0,546509.4789167695,97.34506363082144
43951,1638000.0,2163437.202408249,75.71285166847672
49336,875000.0,824962.1394481331,93.9345264274382
52662,580000.0,545430.4557082151,93.66197029703851
19715,510000.0,619340.1177414295,82.34570721170718
41296,965000.0,811714.4464836742,81.11582784064584
30648,875000.0,809508.1101275352,91.90966846988762
31037,1610000.0,2071129.5489894971,77.73535947017501
45879,881000.0,1045007.5521874435,84.3056108212675
39359,4700000.0,1927454.8503488258,43.84488171795081
2600,430000.0,546906.3107412484,78.62406989182486
2753,1825000.0,1630502.6505202292,88.07132577075454
18875,1000000.0,1513186.925939836,66.08568861239023
38240,1362000.0,1081367.8106924777,74.0484054978654
26382,562000.0,537878.7603368355,95.51548760764246
33459,600000.0,586499.4557443334,97.69811478536961
14780,1130000.0,978745.359772998,84.54606821716297
32494,1177500.0,1412001.5039309594,83.39226245311241
44788,575000.0,659597.6723614446,87.17435250209813
7904,1350000.0,1294326.3175632816,95.69863629586621
14869,930000.0,839255.1930117421,89.18745957798461
15461,850000.0,860728.3984057157,98.75356751031018
15167,570000.0,686648.6633824205,83.01188517460865
45319,1150000.0,1535673.6719694228,74.88570136943117
34402,765000.0,832661.0222659765,91.87412158649553
2487,560000.0,636529.6906825122,87.97704305034787
18510,865000.0,974884.6989454471,88.72844152089866
35265,1675000.0,1026601.2908926054,36.840259713327725
30014,1200000.0,668953.4234149364,20.615313712855084
35352,1120000.0,731719.0651570293,46.93579088859133
31661,1250000.0,765473.1301347475,36.70230204161962
18816,2100000.0,2017710.5418148967,95.92164205520355
5471,1200000.0,664642.8924262691,19.45191716119649
35624,1260000.0,1539254.7309697561,81.85779615607737
9686,360000.0,636316.4930066508,56.575619830152235
9326,1350000.0,1348275.1916433799,99.87207297387725
1753,2400000.0,1524530.3708178655,42.574471067278836
7373,695000.0,892530.1259263334,77.868520043363
17665,721000.0,641366.9373363871,87.58385285740937
31691,595000.0,584045.2568571335,98.12433317208735
40217,970000.0,979391.7440716043,99.0410635857966
33548,999000.0,904814.8086493025,89.59066646010182
20762,1140000.0,1382403.310533428,82.46508029267581
10215,480000.0,503172.08873519645,95.3947984687618
29036,410000.0,579664.1332504196,70.73061389894148
40843,1105000.0,1209235.2902218003,91.38006547901185
48535,373000.0,516430.45623753086,72.226569036517
36041,845000.0,997299.0177803665,84.72885112036609
45344,1475000.0,1240471.0708439008,81.09355915921942
6943,485000.0,617364.8426746797,78.55970513299388
47025,472000.0,514976.41455106746,91.65468294532822
14910,600000.0,636576.7496467938,94.25414929667342
15022,1425500.0,737243.6246694335,6.644648756485594
5574,1240000.0,1252209.907400713,99.0249312572476
4006,2950000.0,2851397.343939046,96.541953149022
53349,855000.0,750027.4757463466,86.00417616045387
30218,405000.0,434584.8803714165,93.19238157891459
30994,1320000.0,1539493.3480931264,85.74249454439027
39139,700000.0,721112.6899815386,97.07220656703753
48181,890000.0,1129848.3289738863,78.77163484485449
17473,880000.0,595412.8140502017,52.20338238709729
7463,610000.0,712994.4609002067,85.55466184545546
43889,1500000.0,1645649.5753099462,91.1494173793036
49520,833000.0,849871.1635767247,98.01485633355041
49149,1325000.0,1558370.9679177145,85.024684576257
35999,799000.0,655326.2378189049,78.07599423162446
53247,640000.0,608293.3897478454,94.7876122301283
957,1020000.0,1209881.2835861961,84.3057921333099
45823,1000000.0,938015.6699097195,93.39197285518202
51286,600000.0,696257.8529611161,86.17497058715519
19024,1070000.0,836815.6975253604,72.134329797563
23555,324000.0,629690.4956978774,51.45384950441648
8384,490000.0,493500.80283657927,99.29061861369686
41484,1100000.0,1124762.1436470859,97.7984550967555
19883,780000.0,748498.6825660862,95.79139974890569
18734,653000.0,529698.4476210525,76.72231192432007
13883,1965000.0,1482621.5435538788,67.46449162678098
47517,1300000.0,1092094.6138158103,80.96269466454356
48495,1250000.0,1083485.563278125,84.63159617761038
36214,550000.0,502030.29729094676,90.44485901191479
38092,936000.0,1209403.6943341033,77.3935125537516
1857,1655000.0,1669866.290140286,99.10973170558242
45753,1300000.0,1175504.6540919938,89.40920008486302
22895,2290000.0,1654419.603235943,61.582878036448506
53914,1700000.0,2060446.5433836565,82.506387047939
49283,1250000.0,1083015.8793182343,84.58156303424809
7959,830000.0,887061.3904377578,93.56736849863361
15302,1895000.0,2042979.6432535276,92.75667558694497
24690,600000.0,934745.0590172741,64.18862493167904
11700,1100000.0,1088161.6338048135,98.91207649420674
3235,415000.0,613809.5434838198,67.61054864747953
32488,975000.0,1147694.3762287458,84.952929995509
53044,430000.0,570483.1040142464,75.37471258557412
23510,1115000.0,1258837.1173465068,88.57381027581233
14100,1520000.0,862743.4153690176,23.81783819817892
39651,595000.0,570597.4360676144,95.7233309528061
32097,1150000.0,1108595.5668877198,96.26514534705211
32671,380000.0,388764.7356359878,97.74549108173369
45370,525000.0,530140.0018525142,99.03044444211848
3952,636000.0,686120.7300497785,92.69505673642273
49213,685000.0,678793.9569456604,99.08572505826885
39799,700500.0,681457.6371765775,97.20564246629931
10292,850000.0,993291.115010778,85.57410684085066
30047,346000.0,531336.2676107587,65.11883737126513
11816,630000.0,606159.239476864,96.06691460420345
29068,560500.0,864616.6620088703,64.82641668016453
25428,930000.0,1009338.5581869237,92.1395494560874
11886,1100000.0,635845.1399154362,27.00190172935916
8886,400000.0,556363.1452618164,71.89548829870206
8971,1102000.0,953940.1408221874,84.47912475407504
17828,880000.0,1167647.67367741,75.36519960927191
43011,412250.0,406459.14324113337,98.57529179619631
2511,950000.0,1248009.1586190616,76.12123624566885
1278,640000.0,831688.3101032249,76.95190520599796
7272,496000.0,628618.4666436132,78.90318632354155
24597,680000.0,612978.7637992186,89.06630373532252
4782,370000.0,449959.9788402641,82.22953538082331
52209,410000.0,431377.89929473936,95.04427571980621
20986,730000.0,905594.0826943717,80.61006735247929
35017,674000.0,736445.784554341,91.52065422003469
31385,950000.0,923546.9919619539,97.13571607419237
670,1350000.0,1222511.632179562,89.5716028817538
29001,2205000.0,1121103.9463283007,3.3188619822863075
11516,365000.0,723600.1027812377,50.44222611316413
908,758000.0,2044269.0167298964,37.079268618595535
51642,1730000.0,1479321.2804547036,83.05447755958433
3333,700000.0,998946.2790176902,70.07383827369999
12704,735000.0,626870.5461518357,82.75091172939332
13273,1255000.0,1224679.7852852251,97.5242332665993
46353,1100000.0,1210841.079896316,90.8459432260254
24849,580000.0,678908.4534754435,85.43125321696688
32926,1070000.0,1346562.629390731,79.4615843812727
7737,870000.0,1549211.0603246056,56.15761611059692
13698,1090000.0,1059367.7312080094,97.1084385629662
51659,1200000.0,1105519.0977391356,91.45370690980515
29893,1000000.0,1048582.2342742414,95.36686464005689
28317,985000.0,1125823.2206402724,87.4915334789254
18116,1005000.0,1117984.6391218037,89.89390058073113
18313,473000.0,583582.6601332194,81.05107164973411
11016,1550000.0,1927048.3809162495,80.43389129976202
2450,1146000.0,1356831.4039682671,84.46148848326642
4082,660000.0,565473.6418387544,83.28368447840052
41682,475000.0,533214.4783563773,89.08235227673819
33462,651000.0,594544.7252723019,90.50445284804411
12210,855000.0,668588.2775038535,72.11860740482814
16585,1750000.0,1267721.153808184,61.95702463881196
38268,1350000.0,2210959.781227664,61.0594553307702
30459,340000.0,582870.4580591535,58.332000755731315
21172,515000.0,448802.5124901573,85.25019676415148
29443,615000.0,652965.6508331972,94.18565880383566
48217,1550000.0,1565154.9802837484,99.03172653988547
11544,1840000.0,1937403.4253093502,94.97247583869644
20108,730000.0,586116.0859086033,75.45129411209616
34993,1050000.0,1480829.8761024317,70.90618692564584
52053,632500.0,647928.8333026513,97.61874568476807
50932,890000.0,694379.7588532944,71.82806113620668
31007,725000.0,929374.7874553178,78.00943276986158
38722,1250000.0,1244696.7939848376,99.57393591428927
52955,736000.0,693166.9464547284,93.82067281708318
19700,330000.0,395432.91367377265,83.45284082049022
51875,835000.0,824266.7263608169,98.69783975308926
15207,1200000.0,801078.8669768528,50.20201512385245
44548,300000.0,501679.7988462942,59.799099084696195
41762,920000.0,1116316.0001174493,82.41394013014285
41194,700000.0,962174.9721304482,72.75184039032524
7049,890000.0,771693.5173989924,84.66923980393643
33496,595000.0,761399.0229413264,78.1456216874934
54200,385000.0,458898.3613108225,83.89657328482605
27016,450000.0,421465.02742732276,93.22957523976345
3920,1085000.0,1379218.2777174013,78.66775096655977
4249,630000.0,590971.6285857083,93.39589761564477
18624,597000.0,1184919.4140945605,50.38317314230092
34324,1250000.0,1828189.0946332787,68.37367117380934
44275,790000.0,1123983.6161036566,70.28572202311749
16989,540000.0,628051.6556173948,85.98018891760786
5968,532000.0,834272.1188432594,63.76816244771937
38223,1201000.0,982495.0137279781,77.7601938718318
42279,1335000.0,2079884.2654832199,64.18626373375824
51915,812000.0,642133.6095897303,73.54656603026896
30226,974000.0,793732.2500462644,77.28859449225752
49110,653000.0,604608.6235355532,91.99624772444199
18406,740000.0,826099.9119704078,89.577542531745
48978,1052000.0,1291553.7784662233,81.45228000101523
10851,900000.0,743248.5324068923,78.90995262573975
33909,950000.0,901410.990320195,94.609671925284
27052,1775000.0,1308725.884462286,64.37190392017874
46967,920000.0,990951.6754002046,92.84004688003074
52920,990000.0,1008703.229822967,98.14581442093237
18082,349000.0,586701.7649854859,59.48507756894744
40448,410000.0,502710.15616605483,81.55793054329483
15694,1145000.0,1162847.2343587375,98.46521246889498
1896,1361000.0,1126678.50465128,79.20245266228405
34897,871000.0,881453.7852661534,98.81402911407353
23222,1590000.0,1718064.3554817482,92.54600940452904
38262,1110000.0,1134836.7992188153,97.8114210575554
50423,635000.0,671663.957224368,94.54132429915092
15994,456000.0,557126.7597763743,81.84851867159178
47814,1340000.0,1438904.6361299732,93.12639394949872
50471,1675000.0,1673722.6189586208,99.9236802426573
43472,1370000.0,1401213.2692163673,97.7724112451616
37076,890000.0,1338148.8137656827,66.50979254657426
32150,575000.0,585463.0708906611,98.21285553079485
8952,1550000.0,1399754.2276213283,89.26627479211177
20244,600000.0,622506.7331005267,96.38449965216806
31112,461500.0,485491.61392420146,95.05828458492238
32442,600000.0,642559.3547261372,93.37658779486974
8682,412000.0,465352.85077117704,88.53496853349854
25188,850000.0,1633422.5508966977,52.03797385638986
3298,1200000.0,1194249.069224704,99.51844795834512
22610,1060000.0,940412.2076489438,87.28347086752213
20314,500000.0,421840.10417779547,81.47167729001366
20436,660000.0,830818.2737322905,79.4397548618036
39480,650000.0,760180.4253602086,85.50601650812042
39537,702000.0,1024330.9936772471,68.53253531652786
22534,1070000.0,1147868.971546365,93.21621426516454
47442,920000.0,1158904.5123412223,79.38531520094035
28752,500000.0,606672.199976964,82.41683070676149
1147,480000.0,450381.733057088,93.42374151325588
42267,474000.0,612414.029344899,77.39861879177377
10024,700000.0,771567.9319806369,90.72435115377074
3862,2000000.0,1103168.4968661268,18.704032459086193
47734,740000.0,1140283.6366714665,64.89613427761618
22885,1016000.0,1181343.0087819186,86.00381027755829
46860,1526000.0,1295989.2287816072,82.25210780226686
34258,590000.0,881297.1835018327,66.94677017525872
32035,1430000.0,1041964.8316516577,62.75928356111086
37443,1000000.0,839809.564153816,80.92538562506246
30843,628000.0,721708.9966962142,87.01568123368445
34985,556000.0,575977.0794867327,96.5316190178028
6631,745000.0,661116.5837017053,87.31185718733343
4326,410000.0,561543.9118811552,73.01298995950509
52991,528000.0,680927.9437283436,77.5412442481059
29846,570000.0,604350.5613517669,94.31611988993042
29091,920000.0,1341720.484408622,68.56867810328619
41814,530000.0,601641.0807636803,88.09238879221077
46599,1950000.0,1322339.240679062,52.534059338765815
27631,725000.0,696185.7259825582,95.86112255077121
19812,1153000.0,1030480.9274497112,88.11049585813244
50283,530000.0,769549.7865131104,68.87143746754462
24337,485000.0,484788.74764756195,99.95642383337832
9080,1300000.0,926847.2874540468,59.739569010234135
52216,1900000.0,702264.0712272912,70.55349658989678
52372,927500.0,750905.7117966836,76.48249501514894
49368,860000.0,1060901.7801879644,81.06311216177149
30959,1007500.0,1165476.273469895,86.44534624462473
52719,400000.0,472174.38648393506,84.71446386124745
48694,372500.0,445352.44679857214,83.6416197278641
32858,315000.0,392973.46737200196,80.15808347228959
16384,940000.0,1197762.1388107014,78.47968887490114
33552,879000.0,728796.240233676,79.39015715583773
53825,2585000.0,1620436.57610165,40.47508936024886
3002,750000.0,951568.2469362901,78.81725797542448
29760,802500.0,649542.7668276827,76.45155315648442
1657,1415000.0,1902476.890563592,74.37672473282021
6282,1400000.0,2349450.0893936288,59.58841204246765
28326,644500.0,740354.1311369886,87.05293492591417
15750,1000000.0,1356437.1489157197,73.72254592108149
51546,950000.0,880399.0112991915,92.09438131943159
44498,820000.0,1206345.1228569269,67.9739143022384
44578,988000.0,706046.3700501326,60.06584809297337
737,1180000.0,1175875.4642061023,99.64923702216353
2489,770000.0,495480.62087855936,44.59533480145444
49692,612000.0,747226.0332176867,81.90292800220308
8236,1030000.0,1273706.970946871,80.86632353392086
33455,1150000.0,1165275.7745013873,98.68908503586427
35866,726000.0,734783.7311176566,98.80458279822065
3292,767000.0,684965.1910150707,88.02350687874234
36007,1500000.0,1552932.7761577363,96.59143158220265
34423,2513000.0,2567767.967275552,97.86709827470658
53246,520000.0,661564.761544634,78.6015262944015
12767,470500.0,635722.358638053,74.01029609969689
18277,1075000.0,1110486.6878706696,96.80440222667464
44840,900000.0,749110.5398716588,79.85751740267968
19471,445000.0,562488.0458922153,79.11279239617325
88,2137000.0,2328512.459678675,91.77533025934063
16069,580000.0,665236.2033978734,87.18707686645638
26318,930000.0,1000506.6942599897,92.95290129846269
4337,788750.0,846969.6462147711,93.12612364859083
28363,1750000.0,2619821.479444908,66.79844461656955
15937,1326000.0,802073.0868426304,34.67840752270922
43071,980000.0,1042956.9249963545,93.96361216005401
