,valores reais,valores preditos,porcentagem de acerto %
25568,950000.0,930630.56,97.91867597299115
5751,1100000.0,1004821.75,90.52784735203035
778,875000.0,913789.1,95.75513387730456
24875,738000.0,738944.44,99.87219099947552
17425,1035000.0,1655044.6,62.5360781435123
39632,1815000.0,1134092.5,39.96014434448688
53979,1502000.0,1225513.8,77.439155619429
15631,655000.0,582327.1,87.52026620776081
38932,830000.0,851410.3,97.48531205393405
14298,425000.0,572717.44,74.20762354559879
37735,480000.0,686716.6,69.89782721511948
9068,810000.0,952127.7,85.07262320317726
48571,430000.0,458677.4,93.74780491490581
39860,860000.0,869824.2,98.87055480392696
32105,1085000.0,1035510.3,95.22074411982256
25359,650000.0,528691.44,77.0549409550443
43704,1875000.0,1479725.6,73.28731973537323
50959,1250000.0,1189155.2,94.88336363145183
46352,1006000.0,1532655.0,65.63773321458515
32623,1850000.0,1448756.2,72.30426098248066
35251,1025000.0,1269559.1,80.73668880919587
31326,1182000.0,1249986.5,94.5610212590296
31330,1470000.0,1024434.0,56.50612923819395
8086,562000.0,517802.78,91.46446864512666
16428,600000.0,569410.94,94.62794609560868
50774,1020000.0,1007782.7,98.78770367346681
17285,743000.0,763210.5,97.3519101217816
46012,925000.0,903430.3,97.61246803416283
2202,730000.0,626757.75,83.52756707037128
2992,1265000.0,1042838.2,78.69642527834645
3614,4900000.0,2098095.2,33.545164358005195
25532,716000.0,685406.8,95.5364920595971
9805,1008000.0,1188543.2,84.80970297042198
29845,562000.0,484915.2,84.10344437809549
3701,950000.0,1116756.2,85.06780239644954
47240,840000.0,1102952.5,76.15921809869418
6442,1260000.0,1179814.4,93.20353890416024
25260,640000.0,755324.0,84.73185017290594
44482,1000000.0,879557.25,86.3064342883877
48078,602000.0,578320.7,95.90550485019611
9332,550000.0,779121.2,70.5923556981949
43238,1900000.0,1782193.5,93.38980307132756
31561,1330000.0,1661294.2,80.05806316370504
34943,678000.0,771665.2,87.86193947617988
53899,1118000.0,1110408.2,99.31631001480761
19551,601000.0,1046624.0,57.422722964503016
17680,630000.0,782081.25,80.55429023518977
46368,640000.0,735496.56,87.01604230815151
20679,1020000.0,962368.25,94.01146598508419
38735,1315000.0,1265921.8,96.12312135406474
53147,1533000.0,1366281.1,87.7976155895442
14953,1430000.0,1216001.1,82.40142458749781
43477,1300000.0,1727429.2,75.25633828418734
41301,895000.0,857088.8,95.57674922982385
28185,515000.0,428086.62,79.69724585532192
38412,457000.0,599677.75,76.2075964966184
16540,540000.0,687856.1,78.50478906471902
17014,415000.0,283827.94,53.78465430310223
19499,661000.0,598702.44,89.59457009058862
14943,771000.0,773158.56,99.72081244330784
24710,510000.0,696641.0,73.20843877980194
13110,567500.0,602089.2,94.2551389033207
14379,1355000.0,1392839.1,97.28330972896816
3123,690000.0,637751.2,91.80733591342785
33126,1055000.0,992666.06,93.72055317948376
1573,570000.0,557610.75,97.77815438457742
26161,910000.0,955243.94,95.26362474297305
24188,930000.0,969354.7,95.94011479931075
34132,1480000.0,1437651.2,97.05430993782393
14074,875000.0,765397.3,85.68028843189856
14646,380000.0,400222.03,94.9472968325004
12385,736500.0,916522.2,80.35812008097184
14579,663500.0,690188.4,96.13317523639833
54212,1265000.0,1371737.1,92.21883529615779
30668,638000.0,671374.3,95.02895599688289
13100,800000.0,770466.94,96.16686179995881
50962,755000.0,797519.06,94.66858354874746
32601,915000.0,852209.06,92.63197960887679
42066,420500.0,556364.8,75.57990558577966
31600,1432000.0,1468405.8,97.52072953950228
36381,1307500.0,1284939.8,98.2442561995611
26222,650000.0,634111.6,97.49438831057545
52971,1382500.0,1696018.0,81.51446505874348
22184,1400000.0,1656330.6,84.52418731314589
6494,290000.0,322905.53,89.8095485937886
45234,620000.0,600262.8,96.71190900235887
45221,3310000.0,3714858.0,89.10165610637068
5071,1240000.0,1104802.0,87.76269412980788
12648,490000.0,568779.8,86.14933041421895
19219,1550000.0,1175939.8,68.19052591767561
43973,807000.0,777140.0,96.15770646215611
44280,900000.0,1061150.4,84.81361560089915
38115,530000.0,295021.12,20.351847685483563
41362,965000.0,1022147.4,94.40908655662301
9449,1470000.0,994941.7,52.25264772112587
48610,795000.0,820297.0,96.91611696739108
10670,577011.0,712987.1,80.92867034590562
29508,511000.0,370388.9,62.036904621789006
24339,605000.0,531252.1,86.11810258641319
10151,620000.0,327984.03,10.966406615261093
8232,1318888.0,1364078.8,96.68708643104367
52309,680000.0,1123118.0,60.545730724643356
10745,467000.0,403712.28,84.32355871016743
901,605000.0,629098.5,96.16935980613529
38604,345000.0,342661.3,99.3174929836878
23966,260000.0,328165.28,79.22836901260408
1385,640000.0,653835.6,97.88392916032987
40652,930000.0,1025723.7,90.66769260898052
36132,555000.0,623106.1,89.0698996097976
6930,3520000.0,2037079.4,27.20359141626477
51552,540000.0,397264.2,64.07030460051223
52402,1200000.0,1355113.8,88.55345169363088
37904,685000.0,690213.2,99.24469894310735
16536,530000.0,401377.34,67.95467949229507
25632,1060000.0,1050411.2,99.08714324984619
46341,671000.0,686466.4,97.74695810847254
52766,972000.0,1242764.0,78.21275801358907
18889,583000.0,703002.06,82.93005541502234
10525,960000.0,1193313.9,80.44823915250294
477,669000.0,641059.5,95.6415122153248
18840,545000.0,578205.6,94.25712522253653
32271,572500.0,703446.4,81.38502384065879
38053,850000.0,650102.3,69.25134957122614
39459,1270000.0,1359352.4,93.42684232261705
29831,1810000.0,1902533.4,95.13630739854958
23134,1316000.0,1224894.5,92.56217576289222
297,812000.0,866595.56,93.69999514623639
4544,490000.0,544564.9,89.98009649447185
12273,750000.0,606902.3,76.42162757453654
10110,900000.0,814477.06,89.49965058101314
52484,560000.0,645635.2,86.73628867230846
6231,1205000.0,1196654.8,99.30261840351196
4453,1951000.0,2633897.5,74.07273821399656
39706,570000.0,574061.1,99.2925622685215
11867,960000.0,1135504.4,84.54392789107483
49055,645000.0,585364.06,89.81216283669617
42403,390000.0,484748.12,80.45415338120183
47909,820000.0,880025.25,93.1791445756812
40194,1275000.0,1192103.5,93.04619942815368
4319,1101500.0,1332967.0,82.63520402230513
18098,1210000.0,1303561.1,92.82265148862889
34280,817000.0,782250.56,95.55776126399398
26260,1110000.0,924974.25,79.99665936646345
43848,575000.0,522036.0,89.85433954746415
4597,1175000.0,1220989.8,96.23340408877307
3027,1405000.0,1476762.6,95.1405443376521
43110,1340000.0,816223.7,35.82931731566538
43613,587000.0,671050.44,87.47479581220003
16404,1470000.0,1418098.2,96.34004555044054
16062,788000.0,835652.56,94.29756281038149
3703,460000.0,583323.06,78.8585313305695
33842,638000.0,639577.2,99.75340153920045
47581,725000.0,786192.1,92.21664488180926
30584,170000.0,400305.97,42.46751566828842
51023,780000.0,1043861.06,74.72258790187415
30955,883500.0,1079826.5,81.81869957812667
34032,2920000.0,1773746.5,35.376701236619766
49890,600000.0,535168.3,87.88573875064772
15202,610000.0,725067.06,84.13014899570067
34348,1825000.0,1727123.9,94.33299913128698
47301,590000.0,625319.7,94.35173908545778
27671,328000.0,395170.97,83.00204871767923
47932,930000.0,884834.6,94.89561396854242
9030,585000.0,658463.4,88.84321014817263
48739,680000.0,813107.56,83.6297719220881
16439,585000.0,711609.9,82.20796542487552
52271,665000.0,796971.1,83.44091512725758
1954,1230000.0,1299821.8,94.62835961930935
35605,800000.0,848147.06,94.32326484064195
46923,950000.0,897444.7,94.14389396561
53387,790000.0,759638.8,96.0032074453805
31391,479250.0,530362.7,90.36269166276898
18581,816000.0,765116.6,93.34959229254756
48435,475000.0,594955.0,79.83797093897857
3075,635000.0,468525.53,64.46843178303317
30286,426000.0,544543.6,78.2306468099778
28952,330000.0,356958.47,92.44772960719958
49798,560000.0,564381.7,99.22363046196463
48522,910000.0,978447.56,93.0044730935696
36170,850000.0,660460.56,71.30192955313663
47400,850000.0,1037712.44,81.91093883848723
49086,1390000.0,1198575.6,84.02901151940245
41960,1050000.0,861659.3,78.1420934274415
13247,5500000.0,4183715.0,68.53789036777124
17486,710000.0,750178.75,94.64410982049279
35278,2315000.0,1441234.0,39.37375887607425
11548,2260000.0,2206329.0,97.56740721805315
52720,372000.0,492353.34,75.55549377743004
44213,802000.0,833562.25,96.21357013228466
19304,1360000.0,1216232.6,88.17928642557176
29457,480000.0,539285.9,89.00659599141179
39623,760000.0,1558052.6,48.778840188405056
23825,1385000.0,1308192.8,94.1287512868421
41442,765000.0,700944.9,90.8616030611537
46137,3825000.0,3297766.5,84.0124065788163
46856,1300000.0,1107746.6,82.64464357993417
48161,2040000.0,1807021.9,87.1070667033292
32699,962250.0,765333.25,74.27045669321176
7080,490000.0,757463.25,64.68960705354351
28508,532000.0,545413.1,97.5407403333024
11363,570000.0,610283.4,93.39923441302986
27377,365000.0,366129.34,99.69154514127905
53583,670000.0,606271.0,89.48836411439768
41590,3250000.0,1971163.0,35.12271689352934
4464,1660000.0,1899919.2,87.37213436834223
45391,1065000.0,1052774.0,98.8386871256319
5712,517500.0,381678.62,64.41472849049381
14437,2100000.0,1573095.9,66.50527578301609
20217,618000.0,562832.6,90.19826276062088
18632,1425000.0,1329580.6,92.8233479635731
43577,450000.0,581235.7,77.4212612332067
29147,1000000.0,1102008.8,90.74338112106642
42329,621000.0,532611.6,83.40472290667707
19740,665000.0,609953.2,90.97523980067731
1016,2450000.0,2266502.8,91.90394761268215
45888,640000.0,636330.6,99.42335401506095
25710,665000.0,659953.5,99.23532491304312
13813,676000.0,701306.3,96.39154645424641
48158,1405000.0,1391388.8,99.0217507508236
41431,500000.0,476992.53,95.17655576499133
18373,1150000.0,1184267.0,97.10648021096594
25214,740000.0,573892.5,71.05599045117336
28792,905000.0,854974.5,94.14888982069056
2279,360000.0,512528.16,70.2400435195603
23260,291000.0,229025.73,72.94004283224996
19390,621000.0,747450.9,83.08238317334234
16676,1758000.0,1662305.6,94.24327430763522
613,576000.0,630780.94,91.31537840742057
6334,858500.0,700906.8,77.51581455773054
23150,820000.0,757724.0,91.78117625942957
21452,710000.0,668285.5,93.75798217977196
7467,1200000.0,1138097.0,94.56083268825064
48443,730000.0,650956.7,87.85736224577923
5540,1090000.0,1156787.5,94.22646769609803
48062,918000.0,787750.1,83.4655849784854
45418,2800000.0,2763093.2,98.66429589374155
4490,2831000.0,1500772.4,11.363798590708996
26485,400000.0,1317552.4,30.359324425338308
15030,1150000.0,1273618.0,90.29394999128468
46712,660000.0,690829.1,95.53737329762986
28491,635000.0,608974.0,95.72625432284465
1284,745000.0,696222.94,92.99404545975621
2412,2360000.0,2790785.0,84.56402051752464
34545,1880000.0,1267720.2,51.70229788472653
14044,975000.0,1162496.5,83.87122025743733
20505,307000.0,434486.4,70.65813695983728
14787,328500.0,281339.88,83.23731216557908
18428,885000.0,885544.4,99.9385265137052
33046,784000.0,642775.5,78.0289541216179
54365,528000.0,578452.7,91.27799237686142
7024,1081000.0,1111570.9,97.24975926523804
3329,1590000.0,1084733.8,53.420251743803504
3697,970000.0,1094759.9,88.60390503442594
15031,1375000.0,1041814.4,68.01871494622063
22770,1230000.0,1055570.6,83.47534775325904
18963,937000.0,1153356.1,81.24116911417971
16101,800000.0,620126.06,70.9939722941414
16342,760000.0,581737.56,69.35689750994891
49950,610000.0,511535.53,80.75119659637524
4161,650000.0,741031.25,87.71559903850209
36402,1478000.0,1197115.6,76.53657097659217
7320,2370000.0,1526216.2,44.714010874933365
39626,1360000.0,1208070.9,87.42382354015446
11565,605000.0,540002.25,87.96342978200553
9071,711000.0,675828.06,94.79572698270427
40530,722500.0,590889.0,77.72661193557504
48647,1010000.0,1100273.0,91.79539986894162
53818,831000.0,893259.0,93.03012899953988
14619,975000.0,1293322.1,75.3872512619391
14832,1530000.0,1346107.1,86.33891229124873
36120,3420000.0,2220089.8,45.95217378036182
3447,2600000.0,1362835.6,9.221306494684569
23457,761000.0,674771.0,87.2209979385599
1277,600000.0,626995.5,95.69446670669886
4658,938000.0,684935.94,63.052885876644496
54202,663000.0,685425.25,96.7282719742233
45943,582500.0,660146.7,88.23796453572298
20751,518000.0,335224.12,45.47651515236262
33573,310000.0,459971.66,67.39545704344691
44785,530000.0,506057.28,95.26877299525071
39362,660000.0,599480.25,89.90462988563843
1400,620500.0,805423.56,77.04020951088081
38579,1150000.0,1083219.1,93.83496160114417
16134,611000.0,700229.44,87.25711420836973
25902,734000.0,779984.2,94.10447182943693
28079,2000000.0,1011193.0,2.2138207048506047
42938,493000.0,468578.53,94.78818018297761
7867,571000.0,641625.7,88.99269638421389
17997,665000.0,1065223.2,62.42822807331703
13669,1490000.0,1308319.0,86.11340200669714
23181,794000.0,812816.75,97.68499480356428
52976,1400000.0,795838.3,24.084870254345788
13108,601000.0,468503.4,71.71918240455696
17476,855000.0,821764.75,95.95562476974098
48491,770000.0,1072184.4,71.81600645877721
48579,836000.0,1018784.1,82.05860098183214
4481,1950000.0,1853898.9,94.81626930703003
15827,778000.0,826682.8,94.11106511906584
31510,535000.0,627935.2,85.19987582317164
21000,1606000.0,897470.44,21.052601523713122
11513,850000.0,854993.6,99.4159459376086
2960,1660000.0,1404604.8,81.81728703395031
43812,1010000.0,1237788.0,81.59717172892289
8466,720000.0,698505.06,96.92272273259294
11017,2300000.0,3061367.0,75.12983578904456
13038,650000.0,757981.94,85.75402233776845
10426,690000.0,726162.3,95.02007858608057
28735,935000.0,883671.25,94.19142016898252
53146,900000.0,1400480.5,64.2636580802089
37787,647000.0,645317.06,99.73920765499673
39787,2555000.0,1562719.1,36.50292882926098
26235,630000.0,1187892.6,53.03509650125153
40733,1070000.0,910865.6,82.52932478377369
6271,715000.0,611979.9,83.16609267584167
16326,625000.0,503776.44,75.93703208876259
48660,605000.0,683502.3,88.5146968687103
18540,600000.0,493687.94,78.4657362627986
1462,857000.0,848026.3,98.9418149687425
11230,980000.0,928670.1,94.47275479008222
5720,546000.0,481341.66,86.56705836479325
38796,1300000.0,1583316.1,82.10615552216396
44369,577000.0,651672.2,88.54144937710726
17343,1715000.0,1300375.4,68.11500486926707
17002,990000.0,831277.0,80.90612395146263
21986,2630000.0,2964329.8,88.72157356987697
31426,680000.0,571266.94,80.9663302105594
29861,942000.0,899702.4,95.298709198139
4675,1622500.0,2402213.8,67.54186633058778
8924,715000.0,547775.8,69.47214833440643
35246,1070000.0,1315184.0,81.35743743841167
35134,553500.0,614998.44,90.00022865911752
8821,520000.0,569938.06,91.23798430289958
43045,1290000.0,1420956.6,90.78391115562728
44239,1040000.0,1073490.0,96.88026902905477
51311,840000.0,971185.4,86.4922415043575
11930,600000.0,1064565.1,56.36104226127077
39120,865000.0,974875.1,88.72931289533108
53608,990000.0,1083681.8,91.35523413585216
38979,400000.0,578357.2,69.16141247055913
40742,680000.0,752749.0,90.33555673936465
19729,1001000.0,1003056.6,99.79496421749869
52163,735000.0,702761.1,95.41254149480736
44229,1650000.0,1741500.9,94.74586109524637
8820,550000.0,913774.1,60.18992932197549
37544,1840000.0,1604057.0,85.29085936472332
54006,556000.0,620494.44,89.60596040798512
38116,1610000.0,2466289.0,65.28026520817309
21872,800000.0,732084.2,90.72295049399631
47753,650000.0,639365.9,98.33677000668825
52980,1922000.0,1713340.8,87.82149727075598
7051,585000.0,479568.62,78.01537266955276
44863,2750000.0,2801027.2,98.17826656274052
49947,723000.0,748791.7,96.55555905192924
17115,595000.0,545524.5,90.93065481018725
47770,1670000.0,1227095.9,63.906314573830656
47040,440000.0,502193.44,87.61564113429897
52119,1180000.0,688332.1,28.571127636967418
13101,850000.0,701604.3,78.84909131028182
6699,2910000.0,2177638.5,66.36900477283075
44479,895000.0,1056615.1,84.7044471372677
53726,465000.0,643767.4,72.23106017138566
2090,600000.0,567815.2,94.3318154905816
48176,1200000.0,1209222.1,99.23735062323641
29908,720000.0,629173.06,85.56407721285748
31779,585000.0,514936.03,86.393655813923
32813,975000.0,824798.8,81.78935454032312
7145,528500.0,609815.8,86.6655126296844
