,Amostra existente,Predição,porcentagem de acerto %
174,158,52.80370831799476,99.22140893683371
7885,1154,1544.8132046365959,74.70158829147687
3865,565,449.61862963373466,74.3379471486187
2295,616,671.7047078543943,91.70696480119514
3152,0,0.0,
3180,969,1043.1067255701598,92.8955759028729
2945,1569,1238.1175228823884,73.27535787173873
8199,848,833.8345788790874,98.30117130187202
5123,153,25.19663603043159,407.2239159831182
2551,193,353.87205690453595,54.53948573624325
4646,1246,1909.5301803713255,65.25165262157333
2406,63,77.30070563602597,81.49990285552953
692,292,430.75596119039454,67.78780244690235
1100,321,452.4321530588138,70.94986459953736
3144,0,0.0,
2880,537,501.48860000309134,92.91880214292215
2561,1272,1162.5059354727118,90.58120382991729
4999,1084,842.5206901972523,71.33847125508427
7138,426,1271.763499725143,33.49679402593865
4355,979,1105.5759489174704,88.55113038218606
4996,110,196.60974730795098,55.94839600078747
2216,306,154.9000367312786,2.453242454131612
3590,1814,1206.8845639818169,49.69564992900763
2846,711,668.3353334411481,93.61627847218872
3746,74,462.0400542424858,16.01592747653078
5436,803,760.6008919646712,94.42557739765336
979,259,253.90704483965663,97.99416547754333
4869,2436,2266.778949527668,92.53473522384735
6777,803,1254.378882591263,64.01574605123962
2919,1349,912.2539755733393,52.124513992699036
4389,2066,1985.4265980481318,95.94175871165021
2236,34,85.59538344554892,39.72176843115486
7503,0,0.0,
3782,1970,1539.113718754164,72.00425959463107
2006,331,395.7113610520873,83.64682760686031
7411,55,43.75179279991768,74.29086563030285
4205,201,391.11940901325477,51.39095513237193
5628,655,716.4834881076087,91.41871527702611
8226,40,26.16413505928511,47.11896682476103
6455,348,1273.985380136614,27.315855065988494
2476,82,210.74520673415907,38.90954450197175
8243,0,0.0,
7249,982,658.3001673631646,50.82792794456944
6220,276,556.411523380496,49.603573686460194
6310,1630,1698.6762993542616,95.95706966769548
1778,106,82.0719630237821,70.84505342063741
407,138,199.24922716708653,69.25999260427538
1167,269,461.39151118547386,58.301896215829
3525,1447,1214.959893517498,80.90141841549108
1802,129,124.25225613176643,96.17894755713836
2499,51,343.82925985543784,14.832943543386278
5567,1426,1718.0590488945118,83.00063964143504
4473,1344,1146.2469213251263,82.74777667919405
4919,1402,1795.0252956166516,78.10474890931081
1223,164,360.76621602141086,45.45880204876692
8671,815,521.4735454384128,43.71211020593307
237,167,280.29205906960084,59.58071040411863
1194,702,444.5264610769369,42.07914230813347
2367,611,833.4092146208727,73.31332426867284
7066,78,111.48698958776413,69.96332064253767
7726,1302,1127.1869773701642,84.49121342426334
7909,18,35.567885488097005,50.60745038111361
7203,178,323.5614813504015,55.01272872688902
5704,920,1134.8534019551137,81.06773953490676
4283,986,1150.2258898995678,85.72229234781811
4671,2288,2756.3793042556276,83.00744373125688
1156,50,125.58679654373182,39.81310247259074
229,182,199.69327781953172,91.13977294943217
4617,1307,1004.2534623407271,69.85357292633802
916,46,132.04248765906027,34.83727155972257
7996,150,187.7035984148643,79.91322556772117
2465,1085,989.7120053533959,90.37214925845223
6518,490,611.8982620839305,80.07867162936795
339,110,124.86562112588301,88.09470453769154
7949,27,447.9582348741041,6.027347618151987
36,479,442.5638270458312,91.76702416069908
516,301,323.8684852533853,92.93895939412145
498,531,273.5090732227911,5.856532018056413
84,393,296.42913522050446,67.42193890365755
7190,1972,1731.2335510738833,86.09278056234703
6892,223,404.5270464869188,55.12610391236502
1309,140,125.63247960921008,88.56384874717011
7099,1743,1991.511972510384,87.52144220367782
382,155,251.86143965388024,61.54177480006794
2434,406,824.0635718651758,49.26804361477408
2899,1025,1569.5582008331444,65.30500107966147
5954,309,538.8484880846171,57.344505335510334
4846,1979,2037.7160070419716,97.1185382634744
1213,356,335.6233040377015,93.92870050525171
7054,1049,960.7347039879345,90.81272950319341
8150,993,1041.7894073804707,95.31676872169882
1725,124,297.2620106275606,41.71404201237121
4796,2515,1960.4130210161363,71.71070723166255
6254,1121,916.1660889386881,77.64227321504585
3053,57,221.3762459479725,25.74801996298919
1628,193,169.3104216975131,86.00819839382939
2928,468,241.18000020712674,5.954059375537355
4879,1529,1452.540042334121,94.7361204897998
3021,99,56.943387813265076,26.14311546644973
5128,839,582.5381765190534,55.97510449642465
6864,968,737.0842121872611,68.67172244437202
3897,16,16.56659805271216,96.57987686482561
4323,238,345.85772277071936,68.81442406239925
5852,1441,1559.1768363006695,92.42056234101977
3233,675,719.0043475087283,93.87982177559864
4169,2069,1932.6304233891567,92.9438357711611
1605,177,184.4563817326856,95.9576450201157
5840,1550,1411.3192033507335,90.17367606704335
6628,153,413.419544487239,37.00840998936436
280,248,266.85983855404425,92.93268007046899
295,310,75.20258646284049,212.21986447657474
5283,285,339.71247380553353,83.89447605716904
1598,170,157.68584458188005,92.19070332484682
2643,82,145.68121105564248,56.287286058241484
131,381,350.5324842254674,91.30821902516301
7741,1190,1206.184107016013,98.65823907628405
6875,972,986.059389117017,98.57418434709022
3424,103,1049.0245768339428,9.818645079876385
7315,2122,1930.2364319261078,90.06528086911412
7086,215,370.9186966989671,57.964185120193946
2649,614,625.4992673912242,98.16158579382765
8542,825,771.5554983230242,93.07314875039611
1800,178,97.9148222231455,18.20934159044654
482,132,100.74963409276245,68.98215443793609
3757,211,437.59602519145716,48.21798824787844
5435,712,815.7727769363908,87.27920569670071
2246,475,335.503892256449,58.42191075478658
2223,1238,789.9984420018401,43.29083018658454
532,120,136.95541131956023,87.6197580247502
7044,180,289.4835378019259,62.17970160471159
5445,1924,1825.1942731295935,94.58656383460003
7378,0,0.0,
7869,1464,1208.113557172189,78.81933852089533
6714,2497,2111.0163038958194,81.71574064151666
8040,584,297.7604903664267,3.8692106930222963
8322,2022,1446.6675421317636,60.23049932948351
6188,1500,1379.4865433117534,91.26389037482538
3802,792,1035.2788296909982,76.5011296750258
8277,847,940.9936428266142,90.01123508717123
8120,481,821.2800295781221,58.56711263843609
5125,304,416.2662182446307,73.03018757610202
2657,319,357.2607455161514,89.29052631828489
3076,90,105.07282852977636,85.65487506077282
7747,1769,1614.7057057950678,90.44443246523619
5701,628,744.2411547674178,84.38125142330456
2482,552,1346.4725226776304,40.99600925403798
992,443,133.23913400709677,132.48489890095226
6315,173,514.06147818241,33.6535623349339
363,129,133.36157939263893,96.7295082942909
3997,151,201.02687903574997,75.11433332910006
3015,37,59.16008190367393,62.54217169652405
5046,308,49.04144294228909,428.0402482497258
5312,2017,810.0024187619692,49.011602099020905
5406,356,307.8319269872201,84.35247653347547
3789,1717,1391.82294642875,76.6366078095195
7991,658,732.9129095717592,89.77874334134313
1571,115,178.04994344564713,64.58861922363135
142,222,186.16760056532397,80.75261252448549
3335,671,757.0252841639823,88.6364054195384
1602,388,129.82669097035978,98.85996253927686
5724,714,650.0242587208562,90.15794558113295
5099,11,40.5711584210136,27.112856591007795
375,291,283.1341057573341,97.22184855772637
622,213,160.15103312087155,67.00054576654432
8364,963,969.045840751183,99.37610374071711
6361,745,750.5959972328722,99.25445948905906
4491,562,745.9887108471188,75.33626070048867
6281,1721,2039.1517146581305,84.39783992671337
2241,157,79.33430470163283,2.1032634111323034
5280,900,732.5972958843768,77.14942369347159
54,13,118.3284439891433,10.986369432182137
4712,2328,1120.0060452710338,7.856020941086939
8173,0,0.0,
6506,243,636.5893809761806,38.17217303049741
7438,1459,1562.3387745219547,93.38563593202926
6911,810,1514.4202913349004,53.48581266604779
4448,2287,1410.9646030505296,37.912305166588396
4466,448,549.0459616810205,81.59608325473393
5608,771,875.7221548947621,88.04162321240499
3017,46,33.582521735933625,63.02398503094079
6262,1681,1643.9436143757584,97.74588463374319
7978,771,878.1258063753619,87.80063111713515
6292,193,497.6842029877677,38.779611416507755
1030,186,232.63938611357068,79.95206792249611
2770,415,570.2526210080748,72.77476415038232
5455,1344,518.9820458155161,58.968496277760494
1077,213,207.99693623326664,97.59464545135297
8019,227,264.02726489369456,85.9759692209807
632,502,169.317878565327,96.48375248589952
4075,2140,1484.828316548097,55.87559341708712
4855,1543,792.0915105071233,5.199275647820002
5284,206,302.05702705686065,68.19904241500119
5270,1517,1449.7073565920382,95.35819121687064
3847,0,0.0,
7431,1236,1098.6898901208303,87.50237795816354
5854,1367,1462.275684997128,93.4844239034642
15,463,350.8538412943733,68.03621750530192
3048,282,176.0437485326749,39.81254526191884
5649,926,809.5974207661687,85.62216525792871
5570,684,511.8610424156724,66.36998260857351
7720,1473,1347.2652008945302,90.66740542084905
8301,689,1021.2299984606587,67.46766164708808
3051,122,174.05399196499215,70.0931927057083
7971,123,167.38479949382088,73.48337505673005
1377,105,107.63329591567775,97.55345602559571
4285,1124,1214.235295394421,92.568549461815
8523,112,125.28110402879412,89.39895674471256
8751,768,877.8274589711975,87.4887191271148
2892,1072,1111.8777967682147,96.41347305575096
4592,619,677.6577452423713,91.34404562565845
4707,154,51.72208758833279,97.74513593828442
4007,225,329.73043737345176,68.23755847118403
2695,661,149.45922472098718,242.26109243773016
3973,1080,1006.8786282845372,92.7378166879912
3735,1837,1185.5008387648425,45.04439474594167
1781,51,125.43847722529406,40.657381314029614
1493,51,167.22582559074667,30.497681694699946
946,190,233.20057984633107,81.47492605944704
2722,494,356.50426324839196,61.43223211448418
7840,1294,793.1714379169646,36.85746382921744
3536,1922,988.9824370748826,5.658833974371959
228,119,178.84618234682475,66.53762380526024
6605,179,317.6245807965836,56.3558398254564
6113,1156,1737.3091441202957,66.5396831595768
3791,994,1012.1373017543557,98.20801963104037
6857,2129,1815.178707327014,82.7112729228126
4380,1076,1172.4800373539724,91.77128528587092
7848,708,393.5473663137382,20.097894026921693
5882,443,308.8495738119371,56.56447747933464
7148,1227,1017.2599465912664,79.38186260930149
319,279,62.506627121167796,246.35267146820172
2947,1779,1866.1753697753227,95.32866143304538
107,334,395.76403224288913,84.3937227208704
4140,1798,1469.5253746892542,77.64757036739125
4644,1202,1298.2404053751136,92.58685795199034
6500,10,35.05499769968001,28.526602927408785
1791,295,264.27572803525374,88.3741605053311
1726,128,147.62408154510513,86.70672065173244
3391,324,350.44804734415027,92.45307612794957
6215,1446,1907.6818479696185,75.79880269548116
6344,1990,954.9288268714344,8.392494184063537
820,38,58.285557509619025,65.19625379533987
8688,450,330.93663494073667,64.02230744849845
4291,2656,2460.38749874388,92.04952466406256
6513,867,803.5562550892532,92.10462932633136
5931,401,555.8887044251381,72.1367419067611
5185,846,804.3182414148796,94.81775291931737
7035,294,277.112531540268,93.90591671698611
7091,1062,1005.6498647594368,94.3966446757249
8508,788,712.9000106426075,89.46556484271933
7557,1398,1325.6075005630773,94.53891899327873
5277,2055,2152.7938461839494,95.4573520192238
5622,652,821.5984193418351,79.35750418340669
7278,0,0.0,
5522,591,633.8610445194345,93.2381008597981
4794,746,2183.0825169499526,34.17186451762062
6152,1708,687.7355206035551,48.35128458990502
6257,1806,2035.6463366583012,88.71875077105553
98,124,148.37656752372473,83.5711474321395
4823,1456,2068.9438763101034,70.37406943086008
5835,362,386.5355394178463,93.65244927936024
2813,107,146.0207314607186,73.27726613175085
3063,925,842.9576653809644,90.26732444719421
4404,1253,1293.1078744337353,96.89833499379942
1023,177,226.8567243092979,78.02281397604818
2921,1362,850.7192848692787,39.90018514635122
5687,1289,1626.8642185995852,79.23218085831276
4274,335,635.0873295788355,52.74865115356003
7529,1775,1746.702464467581,98.37994529073706
1770,475,336.83537332515266,58.981556684227826
447,195,222.16464226605217,87.77274277806939
8480,1751,767.5862752989702,28.117679581750735
7811,941,1015.0993126004955,92.70028935290412
4408,1707,1505.3762148675773,86.60641883795415
561,3,19.811839671757635,15.142460517064393
138,204,329.46576524681905,61.91842112857265
7369,0,0.0,
95,248,274.4213242683503,90.37198572713194
943,245,156.03782991573706,42.98679356646787
86,338,298.4418356096624,86.74510083027486
6070,1544,1559.1479571331258,99.02844646245255
5089,740,524.3179261776808,58.86425715125577
5669,299,543.7239889985739,54.991136320966014
3675,156,218.0696494504607,71.53677753558219
6808,1467,1961.3429339628162,74.79569098280963
3928,2379,1334.0211002816109,21.666988663238186
1037,40,66.13920503148698,60.47850133813545
7456,2270,2414.2624452478144,94.02457485383258
7734,491,718.9143568018673,68.2974258831389
8735,559,834.0769631134564,67.02019414531671
5637,1994,1715.7624575611324,83.78344617503942
6587,981,1090.1517150416341,89.9874748133139
1148,286,328.74237983490326,86.99821426845885
2373,537,480.7524883582447,88.30011013903665
7028,0,0.0,
6100,260,362.0004155425046,71.82312197359118
3502,1382,1493.5306211879924,92.5324181770523
3628,187,329.4700848393784,56.75780855526392
6420,1070,740.9494398910855,55.59068643640751
8136,520,209.44647381967246,48.273456466832386
2949,1503,1438.8536249889128,95.541841512087
6259,2127,2047.507671251776,96.11760532747478
2228,631,1323.363681011255,47.68152617864034
3371,805,973.5992396731225,82.68289119353378
8162,0,0.0,
7398,531,267.18773263889824,1.263330933818878
1137,337,391.49708506752813,86.0798235424593
4559,1672,1938.3479077317402,86.25902467408851
8619,184,262.19706822951485,70.17622326689602
7519,1220,1206.6124575659353,98.89048531281775
1851,36,65.32979612287146,55.10502425614746
6671,1233,1594.9059039686827,77.30863600992795
2779,1031,1417.2314397409089,72.74746883885686
2839,781,307.3066427710117,54.143546315059325
3823,1333,292.83295326606003,255.20833127987225
5846,475,559.7958936509228,84.85235518647805
3842,0,0.0,
1940,417,455.34888557108303,91.57813123381489
840,202,158.26815226186105,72.36851058589295
133,442,369.8382401854128,80.48829137343667
6007,1079,881.7037674642085,77.62329709634585
4060,213,316.59284177917954,67.27884269365933
8010,2074,1422.7986099369093,54.23095120313852
8658,1708,1074.5774523306882,41.05380246947675
6094,1351,1828.0934077922498,73.90213181894106
6527,198,787.4318764716459,25.145032340728417
2193,343,344.7348851862912,99.4967480052523
3101,91,526.0288042121275,17.299432896321616
7464,711,502.0456394129472,58.379409323943605
5329,240,166.1305681483308,55.53531618232091
8428,195,655.1119779393135,29.76590362664135
3801,1128,1237.9582226341945,91.11777597791472
7246,0,0.0,
6976,1445,1653.7704105660796,87.37609469656563
2173,358,625.9558962561683,57.1925278028679
3226,43,25.378201640344628,30.56325026734214
7238,0,0.0,
5057,2099,1546.6742452075962,64.28945807407104
6499,84,35.80527130957785,34.6023278911174
818,123,106.04833470013355,84.0151518194042
1981,299,389.10774428640616,76.84246957056666
6566,987,898.0670191539474,90.09728907205226
7641,1119,1186.3793090281054,94.32059304175633
1397,21,57.11271321244273,36.769396547290775
6687,1131,1102.106968905344,97.37838232496128
4029,18,396.43170430643016,4.5405046580448385
3310,1071,919.5124722680355,83.52523404513362
3326,967,994.8088883262661,97.2045999334552
1117,296,275.99427019442606,92.75139668969187
2697,664,316.57772182911833,9.743122846279306
8210,122,271.92319810797693,44.86560942533321
2394,664,496.68444824713566,66.31351105448485
7454,1987,1555.3930424868242,72.2509394266606
8689,434,411.06580860819247,94.42079810299492
6250,769,925.3733283868338,83.10159547612712
2247,468,364.5246286762992,71.61361313240982
2222,1025,720.6135506311441,57.76009914020335
4195,2334,1950.7214689631655,80.35196017806929
3384,707,344.5354338282482,5.203857305556966
4056,689,408.67971114836905,31.40831775965944
5924,1387,2110.579138483976,65.71655972096261
597,185,177.4537046569627,95.74745686057943
6712,1292,1896.9720928336685,68.10854017731118
2012,348,411.90456536587754,84.48558944494489
1118,276,274.7384094177198,99.54080298238823
5494,1940,2060.2224187902293,94.16459030375835
678,128,262.5073739107229,48.76053502540161
4864,1473,1304.2935819760166,87.06530336763663
8121,632,880.9812922549945,71.73818621985806
2623,677,149.2500294408385,253.6012505567761
274,184,323.1758937127259,56.934939634934324
336,227,175.7102602347889,70.81004848739263
5139,233,292.6039082589685,79.62983180449655
8483,745,795.8788486123719,93.60721186383077
4734,381,452.15376901170265,84.26336925881934
3631,614,304.86505105163525,1.4005862206902293
8351,718,1060.9482944723215,67.67530554890124
3199,999,721.9751232956928,61.629581440460726
5176,1306,1124.4915927576765,83.85862478551782
136,496,390.5843364934959,73.01078060301083
4903,622,503.85429062461964,76.55161192952885
2232,161,109.60866693622872,53.113805230683795
2298,1246,734.4611038696949,30.351805774991675
1012,30,55.80695389108243,53.75674160347569
7108,202,147.97349285116496,63.48906408313542
937,107,84.02881366416705,72.66272682649011
6739,2365,1948.353441535066,78.61545294694237
2798,618,617.1143382508739,99.85648336228317
3351,1039,1085.5819564432081,95.70903365086973
630,105,103.47007769022932,98.52138671979063
4991,552,972.0328143865297,56.78820630642791
2327,48,393.2535448741532,12.205865814982213
865,222,140.24111129193875,41.7011973487115
4992,513,404.212589396027,73.08658526283835
1782,96,310.60423423666407,30.907498809836913
2064,182,129.27700534489614,59.21703591876607
6589,1303,1107.9285756072939,82.39314079558055
8055,1094,1245.4363095639224,87.84070221808882
1452,253,189.14707983188708,66.24165690273142
5684,1935,1878.3529761487514,96.98421837798593
4279,1502,663.1944012487536,26.47959590307579
4822,2096,2366.5763130380415,88.56676154716115
69,385,383.85289579635077,99.70116046636319
4443,244,363.0044619544703,67.21680463272202
6401,403,688.665694015206,58.5189597074806
2879,678,701.0552176060405,96.71135496505264
1436,197,166.5116436765918,81.68995533872432
5119,126,566.8490591129087,22.22813956808606
928,353,406.64596210423963,86.80769831657938
3120,485,257.1324004775419,11.381218742069734
1398,30,51.07692537497008,58.734937116440655
4853,308,494.7690487261446,62.25126668553563
3624,782,480.59349001226406,37.2845208577327
5086,1107,978.9619520328151,86.92103940287834
2971,1415,1416.0654274455514,99.92476142522077
6870,655,1065.6571386083756,61.464421929867044
2526,222,176.56177873182065,74.26497309069629
8362,779,1025.3117316677133,75.9768932647365
5705,1394,1341.8124208895304,96.1106650752366
6524,19,390.10530523436756,4.870479776886186
682,252,380.9384767817919,66.15241446044578
3540,1142,1097.830502414808,95.97665600581912
4173,1833,1402.306186692969,69.2867493993785
1749,119,166.16944938119093,71.61364525377664
1910,372,366.8946910493003,98.60850836077819
7451,1188,963.5008962747971,76.69964765023174
2528,1176,347.6070933248054,138.3130041311157
7265,2432,1913.94008999092,72.93228180347391
8475,133,237.5765060601988,55.98196648548217
6407,1084,1359.469099637279,79.73700912284237
3344,20,879.0044657992012,2.2753012957466336
4766,1709,1156.5733697457215,52.23591994204983
7457,2255,1701.039299767932,67.43398578106672
575,128,192.97830979724012,66.32869783888562
1512,138,144.8353086769971,95.28063374916348
2715,197,180.63460496817999,90.94005545908388
2112,236,165.45401681980877,57.36218162837301
799,308,166.60855807928118,15.135546726574944
2148,305,293.2983808525051,96.01033626115398
4155,43,43.83304709017448,98.09949993104354
2591,53,292.5954516495476,18.113747052869456
4410,2246,2715.8396365092503,82.70002285138052
1088,444,300.82548338426557,52.40612098249417
3537,985,792.8296381588971,75.76145585483415
32,219,114.56818430611536,8.847455053618802
4947,264,474.42451403763016,55.64636568907571
2168,148,48.45523546401764,105.43655104081228
400,256,257.8328067358494,99.28914913542127
5543,1318,1608.5141085808227,81.93897665982298
8532,697,616.3346495173715,86.91208574014225
1736,81,99.07420535740374,81.75690100949866
5594,587,471.09348387483834,75.39628118567734
6020,1822,1924.676791480387,94.66524499412643
5286,486,274.54081850183894,22.977143197835744
405,168,200.47050143083456,83.80285318833435
50,228,208.1699539429098,90.474107486939
4928,561,633.873304395121,88.50349054143226
876,283,288.3159646685518,98.15620176473298
7150,958,1333.1014293983744,71.86249889720268
6192,808,478.1390723211974,31.011509668631845
5932,253,455.8989416807254,55.49475483915044
5916,640,639.8256873543615,99.97275622890992
4221,1740,1560.3062491293508,88.48343067452828
4838,1158,1070.269325735091,91.80293481693
5515,2281,2302.681180614694,99.05843758149332
423,137,194.49259996505413,70.43969797545807
5963,569,722.9395977520467,78.70643713102506
922,253,409.02526972102305,61.85436908887303
7480,1603,1640.3515689381943,97.72295344208607
5513,1596,1459.4339010462477,90.64252934950667
3585,716,1239.2908286465888,57.77497770897998
257,361,297.44032157562333,78.63111561751832
210,384,376.82226401228667,98.09519323213894
1617,217,228.8401445986855,94.82601943839468
2704,901,1139.2556275920638,79.08672805104838
2326,147,552.2935910340536,26.61627844074261
1497,259,262.682381640765,98.59816192552994
5468,2362,2178.8418270069924,91.59378295740694
1469,34,59.752863703475,56.901038532187854
6901,1155,1221.3155154404967,94.5701569658207
6468,137,584.408630090853,23.44250117913245
3920,397,158.1851561887056,50.971715403183765
7372,0,0.0,
7670,1113,1364.7617288899714,81.5526971807202
8003,782,852.6546778082978,91.7135647469956
862,281,220.61310346223996,72.62769273897828
1951,404,349.22827834769777,84.3163555049312
4346,470,322.8523650761467,54.42262444348282
7317,1777,2221.197956492041,80.00187443024812
1106,141,69.29292732798889,3.4839707847746126
1760,517,92.48140296822636,359.03131160069506
403,157,246.519793195651,63.68656973332627
7,460,473.04152361320456,97.24304887368231
2362,361,444.2866282152653,81.25385214724236
5822,579,664.9756709734428,87.07085466035397
7606,1147,1105.069724395762,96.20564434274364
8622,75,175.39128809397005,42.76153098312213
613,262,215.89704546532593,78.64586130147926
7864,1492,1674.036945587549,89.12587048527425
5938,461,583.4918807012665,79.00709765591762
5174,1005,815.904470052692,76.82381493324874
4066,1051,1110.5940173794093,94.63404120256031
6149,254,512.7052240672834,49.54113749515199
1064,81,174.57211760834244,46.399162197096004
4364,2164,2172.61270225404,99.60357857407791
3487,1123,317.04570753662654,154.20760265939447
6477,1762,1438.0284639813967,77.47113189111434
981,214,192.16607769787677,88.63799346706213
6068,1702,1683.621984214234,98.9084238648533
2987,744,414.39181901340424,20.45977602276602
4172,2001,1360.1081524418132,52.87934666022048
7225,0,0.0,
5260,277,383.6568023298587,72.19994492938567
5678,754,653.2444042964604,84.57612571330746
8604,167,187.81575256357738,88.91692934194589
4890,3365,2204.7205419300763,47.372946547947464
7525,1015,978.7430502724127,96.29555993092407
5497,741,565.5035619062726,68.9663425810898
8476,88,355.9337158720144,24.723704464019583
3405,1491,1499.6739771817909,99.42160914213561
8626,430,462.9997510720067,92.87262012655499
1492,37,141.23336231519662,26.1977760732096
4873,912,704.4132020826485,70.53053558570366
869,48,70.15617393036885,68.41878242624915
4713,1170,1433.3595144119338,81.62641599933966
918,159,349.0834997971134,45.54784173196684
3704,2041,1013.3680033094297,1.4075827670261845
7614,150,418.5990430634123,35.83381340345706
7422,0,23.090897504102582,0.0
4627,873,450.1268999311066,6.0546925470094095
1861,169,204.25949345125767,82.73789244480251
7992,488,529.3263107744126,92.19265886973356
2860,115,216.7011102688931,53.06848675454523
6851,1017,1102.2586713389953,92.26509406948685
6237,2008,2000.6161448757196,99.63092094686962
7311,1258,1047.5578004007086,79.9111610339025
1989,345,279.7049213081385,76.65572761949055
2530,507,709.3721079396541,71.47165702251296
114,789,461.07641996011154,28.878692155140442
847,327,298.20014189500796,90.34210449331977
2289,556,437.7229817555213,72.97902482293259
3269,132,459.83212599329397,28.70612828863659
4301,252,607.406753937309,41.48784951212596
2751,960,761.6672440231872,73.96070823143144
2190,135,83.12069160362343,37.585566968363594
8394,2034,1327.398062791586,46.76789449862582
2747,466,483.95117787149223,96.29070478752736
4006,399,401.66330340059636,99.33693136065753
6472,886,1159.787880007839,76.39327977750652
5980,201,391.4220676261916,51.3512181924181
4800,1055,709.8953673586666,51.38654955231266
1635,51,48.0491992593072,93.85879309919775
1004,177,190.16391825263776,93.07759412321892
2686,621,675.4721512583792,91.93569251420661
2970,2134,1754.7796539115416,78.38928977532042
3596,1485,1358.18089891741,90.66257659906158
5138,354,474.7374609049197,74.56753029879371
1479,214,233.73936384630204,91.55496809716574
201,291,274.9395387659241,94.15854798252596
5397,1924,1995.0295894276176,96.4396723836063
6842,462,584.2072615108486,79.08152302064818
5158,1948,1657.6719537669974,82.48579608448807
7984,1069,1049.4381793609432,98.13597208260813
6543,982,964.0843764689097,98.14169548139462
6537,846,1035.6605590253314,81.68699605555874
6802,862,921.1654891236014,93.57710532774175
1678,233,213.71866695500282,90.97817082629626
7006,0,0.0,
8049,1011,1155.6712855466144,87.48162324737633
780,293,357.9423767793065,81.85675097661111
6463,103,67.64123637818733,47.72602407188552
2089,122,134.74073258312742,90.54426056703595
6154,615,720.1741369676705,85.39601305171671
7625,1990,1814.663713871377,90.33780833394398
713,183,476.2176791636224,38.427804763863776
5870,535,607.5871698638114,88.05320891155725
314,107,110.45713531105625,96.87015664373273
1460,72,63.011995692866385,85.73604246571871
6248,754,1261.955458678014,59.748543010374334
6735,1391,1277.4525494557338,91.1114154030501
4103,943,1335.482999559762,70.61115718514253
6532,42,382.8603469787508,10.970057445601974
6516,648,666.1450379411561,97.27611302228765
1034,145,130.31731014760615,88.73312391441839
8099,0,0.0,
4210,819,947.1914027019841,86.4661564350878
7312,1357,1651.662230622336,82.15965557853139
2923,1066,961.1005132684919,89.08548218596117
2692,92,134.6478214324639,68.32639326893602
1281,228,94.21569440733397,41.99789794496485
573,145,187.33078337064885,77.40318883581774
6635,443,446.7025792412405,99.17113099111053
8581,731,693.6310402749579,94.61255947971577
3923,993,1389.3635344834368,71.47157495890346
4874,602,498.4466662825676,79.22479159310329
5972,1537,1571.508506364353,97.8041158399971
3256,124,596.652934916146,20.782601198036012
6336,1025,644.1030807861935,40.863981158282456
5232,1191,1026.495158355249,83.97412395901247
2050,259,312.02730822910337,83.00555533742946
7069,600,1089.764482707975,55.05776794166106
236,165,312.25162935676093,52.84199808337282
541,423,382.0479524599678,89.28091427362818
