,valores reais,valores preditos,porcentagem de acerto %
315,80,-149.75780986491816,-53.419584642804374
6724,185,864.1222561780603,21.40900765804128
5871,605,1375.8474635882458,43.972897869226315
5948,1524,1207.1893712093733,73.7563437563037
3977,1951,1300.7594067089012,50.010694526799824
4956,1039,1088.1016599435466,95.48740143029521
7736,2113,607.8642280270979,147.61051935199663
2022,63,-86.80081947292808,-72.57995993879848
6307,2162,1274.825052358649,30.40810219410716
6952,142,963.9277947228929,14.731393863460667
511,283,-55.74336288763595,-507.6837588188822
3662,376,623.9892124175036,60.2574519747343
6242,698,768.9934206873162,90.76800675045267
7938,1054,995.4927613355613,94.12278612795286
8167,0,-475.2556053566233,-0.0
3393,647,871.8177379840862,74.21275936597313
8330,330,425.173041299467,77.61545722452504
4512,978,424.912882299643,30.16482689511099
6435,426,512.0795582526304,83.19019830700532
6006,614,747.0475929639559,82.1902119467273
8063,806,914.3053237572292,88.1543592776906
14,447,496.7414835921475,89.98644461250834
5306,84,-83.60322488267991,-100.47459307685425
8524,97,291.3967385580274,33.2879497828298
866,176,-82.50439301690199,-213.32197421771752
7518,441,531.251562745514,83.01152051598815
6266,611,756.9482101098051,80.71886449290456
2110,443,595.7045989045645,74.36571764170169
221,13,-11.699730405703122,-111.11367141983932
6868,240,840.6558683902625,28.54913752753147
6152,1708,963.2427203235516,22.682283087871582
95,248,428.23087607552236,57.91268538895896
7109,106,660.6943319934358,16.04372776745013
8396,1146,973.4569913503599,82.27523042283647
2483,643,858.7796947127404,74.87368459673256
3080,332,458.2364138762201,72.45168431544172
7116,915,977.7611684303859,93.5811351016182
333,316,374.31571496044603,84.42071421804765
6300,808,1168.5453857351995,69.14579526507997
5185,846,593.6517747477728,57.49221412511679
1928,646,175.57048511543377,167.9433929770537
2900,972,1016.4769538812577,95.62440115229082
2114,145,148.74359918057814,97.48318636821924
7314,2857,1083.7485408785947,63.62203889878651
2002,259,278.9497540366434,92.84826254622803
8193,740,491.26306564519473,49.367874006947886
6874,915,1037.1981426359666,88.21843796158286
3909,25,658.0340681435312,3.7991953928055544
8228,12,741.5505971691068,1.6182307782921872
239,148,557.5100388859184,26.54660717782784
8660,943,783.3865721063409,79.62520247641002
7445,146,550.3027051910672,26.530852678492334
4507,2163,1048.9154069227598,6.21300685683218
7741,1190,1081.218856605604,89.93902643023586
1056,149,-319.2923893635924,-46.66569106046781
318,108,-141.69973068760282,-76.21750547861049
6542,837,1005.2711539247979,83.26111783195702
1606,183,309.7387461108564,59.082049726676345
6631,1287,969.1130957839,67.19816236112604
3246,102,231.819634499448,43.9997242771267
1044,174,67.81906800636659,56.56501204597146
879,373,496.9034599360299,75.06488283418656
346,221,95.4889074005996,31.440495043942946
2585,603,887.1835230589493,67.96789889885426
4165,1167,1019.4653365027212,85.52823149403031
5037,1223,775.9550430892983,42.38777608418033
2245,429,508.2274960449773,84.41101737676038
6431,1357,1011.7189039324575,65.87183507934199
3194,257,615.3490267222586,41.76491533088886
841,170,-49.51703172679697,-343.316216807886
5816,1665,1011.4736954074475,35.38869991776747
4581,225,1003.5911280967618,22.419488744056185
3078,101,390.11602313775523,25.88973382524602
2358,195,276.22207324706625,70.59537194392958
6392,578,690.4858177029363,83.70917768055732
5647,1213,911.1320766204591,66.86891712788562
4730,764,589.03812352047,70.29701992226828
1400,72,52.60215823621479,63.12348691725265
1084,38,88.41795296562543,42.9776970914192
1147,360,406.91542706130826,88.47047225510089
7374,0,-245.4223200742399,-0.0
3787,1664,1230.2423288088348,64.74209503007876
5253,2235,1163.0442290746464,7.831899756879039
8555,644,745.3783190507243,86.39907863434577
4836,1252,925.4876363377921,64.71996482262733
8490,1904,898.9663365265928,11.798809659173116
3916,83,303.20598912015714,27.374129462564156
6050,484,641.2324931150093,75.47964352972852
6186,925,1163.7293312782954,79.48583705318626
222,9,-253.2561997986703,-3.553713594042192
5100,9,83.37876846798918,10.794114815278526
7018,0,130.4602345912084,0.0
1176,211,86.60295325752895,43.64065203706713
6338,512,614.3705943119447,83.33732192593085
3601,362,544.8127918793285,66.44484222759952
6755,1179,1150.730214221414,97.54331767522821
1488,122,-44.38789513293739,-274.84970763903533
3887,1185,1113.480779823611,93.5769685950288
3400,1942,1101.5887104582607,23.709159184090737
908,233,544.4299278221446,42.79705947321046
5601,526,1033.7266916712895,50.883855881633814
5550,672,665.7049841947662,99.0543835550746
6306,2628,1319.9058406992974,0.8948881832613722
7135,205,709.5900954146141,28.88991846485939
1034,145,-3.5129697211763187,-4127.561906552577
8198,767,860.6275845444547,89.12101050142223
5020,233,501.43764947108275,46.466395222969155
6730,896,1035.005538233287,86.56958507965436
8676,672,694.8815186936679,96.70713379502686
1978,244,289.560500662229,84.26563686758675
1123,409,481.3389769664856,84.97130288048076
1483,270,509.0236099832216,53.04272625171546
1793,410,521.6433259914512,78.5977658624773
7441,768,513.9929070223532,50.58159567820647
4294,1881,1189.2835738570511,41.83755318341835
6630,656,953.9594778923617,68.76602363124888
1670,253,412.6221626682469,61.31517472642762
8548,121,499.68598080749325,24.21520808017544
2860,115,438.6330167733731,26.21781662628845
3805,1117,1036.1136573533458,92.19329442551016
6642,113,64.51596592827912,24.8495572001209
4331,975,873.8428028865249,88.42386791087284
856,329,489.69357276048197,67.18487198951249
37,606,520.7134234922914,83.62120647174538
554,196,-107.73660321743114,-181.92517134073555
1330,105,-19.89613286795668,-527.7407458868836
811,431,415.7025296057115,96.3200920598684
8326,1023,953.0263563310448,92.6577430724645
487,178,-216.32060166033114,-82.2852740949276
8677,671,761.3782204003569,88.1296551465797
7202,326,762.0266974562737,42.78065336663698
6749,227,745.4260299044566,30.45238439407532
5366,976,965.6603429058255,98.92926563981483
2760,244,151.30032452872905,38.73134392803695
6048,903,604.6137899337145,50.648461045025414
3463,751,391.51367623518354,8.18039174987291
8281,518,267.0942528862008,6.060971210525821
7172,1583,1156.6577246860566,63.14015233593304
8073,1027,640.6800040381995,39.701568095331595
538,235,119.67435276799586,3.633782373088934
4343,1158,890.8755511611269,70.01551468207705
5681,1412,1269.3407694483635,88.76115587041026
567,38,-220.29996554519073,-17.249208326455665
6715,1990,1266.103426129528,42.824846775478676
4939,2290,1264.4902651218122,18.89935706389977
3620,1703,1013.6084171211542,31.986399162227485
321,305,25.521448177041407,995.0732493086814
3827,1015,890.1610214627362,85.9756857998427
6502,64,803.2107080015256,7.9680212629683265
3060,697,704.0350457622267,99.00075347036025
8648,1524,274.31254016060745,355.5706637063373
5296,68,623.2410837548174,10.91070562780023
7951,134,368.65670345107156,36.348179416133846
7462,1160,1193.424725363841,97.19925985665742
6140,1847,1279.6045519259353,55.658531597119065
1287,181,231.20984340316346,78.28386427492539
5709,1868,1180.9426866386657,41.82128217272631
5335,303,517.7752928712013,58.51959415054061
1491,81,-17.470967360143277,-463.62630259836817
3481,444,429.68561497075666,96.66863759676536
8390,899,1024.3489386254919,87.76306257575767
3018,75,439.4123465393147,17.06825049197603
23,323,223.4481415271331,55.447443960603096
8252,0,-9.905391609980484,-0.0
7375,0,-245.8985592218993,-0.0
7132,141,597.7235080511277,23.589502186341853
1536,182,-130.9508651144838,-138.9834269830035
2913,485,664.2440043254533,73.015337261873
4252,208,711.4730229609874,29.235121120172874
4209,1121,877.7445541030324,72.28630530831941
994,152,12.968312768919304,972.0877087749843
6539,716,799.0899072874888,89.60193258233762
429,148,461.52842727497904,32.067363840152254
7003,0,381.9386823914681,0.0
8393,1416,1060.661762286454,66.4984399034478
5775,713,1339.0123012924803,53.24820386726675
2820,629,821.4874295177563,76.56842666104416
2034,669,468.70848770631443,57.267359660193506
453,224,375.51440289938716,59.65150691171147
93,397,441.67260257912216,89.88558440839232
6643,73,861.2259083346869,8.476289356082745
4338,3251,1204.8341912850774,69.82965984161524
7775,922,1031.0721692713596,89.42148061774968
8391,971,1073.1082795025602,90.484811136683
2164,28,-101.3475988268791,-27.62768957933508
5130,832,905.657990507104,91.86690878022719
5452,211,622.6772042094448,33.885936175853274
496,301,480.76284055148767,62.608832174866095
3859,0,-44.545950427354455,-0.0
4483,2615,1214.1723974724844,15.373039730073543
33,328,37.20852916957483,681.5183166880013
2302,514,863.3316726350231,59.53679406098837
2310,232,344.72720956257007,67.29959039043902
8658,1708,870.8697078129337,3.87422083041551
7550,991,1024.4054709989764,96.73903820853278
1002,352,212.33583292540834,34.22487144520048
1817,484,630.2478694868115,76.7951822501366
1038,42,-67.34119317222451,-62.368957277880966
1226,107,-60.85455753963072,-175.82906576934303
5563,2084,1374.529118022771,48.384441429819475
4764,1422,919.4203579414605,45.337338061146255
212,298,478.0616904198894,62.335051306508525
3100,43,-28.349952210422884,-151.67574068851874
88,375,493.8259316237611,75.93768896804454
1467,47,-104.28997664252358,-45.06665119036573
7903,556,701.336283550743,79.27723305360293
733,267,364.30661953113923,73.28991176268705
7684,157,469.3447650514156,33.45088977029519
3955,2236,1143.800522994099,4.511367581221521
4813,1230,1046.6336381901026,82.48036799897002
6499,84,327.8678151068892,25.620081059989037
1219,223,389.5892651343023,57.23977017773466
7807,1244,583.6846523307436,13.128783673258283
149,83,-128.202318623329,-64.74141879123275
2018,62,-159.57569595138546,-38.85303437366065
2263,85,227.18498574538398,37.41444432215392
6536,1330,583.6505561168652,27.876078598936886
5598,286,768.4221202890371,37.21912636929594
623,156,410.88747480776766,37.96659902397465
7765,1585,1086.8393492326568,54.16427909800464
6226,717,1027.8495723024016,69.75728932726089
1323,32,-198.8838923998402,-16.089789682749448
4279,1502,1513.3694770987631,99.24873091001153
3742,1360,1127.125172293886,79.33904472808683
7790,1642,1129.9497265539983,54.683800401669316
5722,639,1022.6284209884111,62.48603959025323
1383,192,335.52259370147897,57.22416421554794
4659,591,537.9817134290728,90.14496492213631
4860,1197,974.7798534216064,77.20304273848382
6443,791,1022.848991507803,77.33301851664051
4192,1455,1162.8398519439584,74.87528935582766
6373,584,1162.6587610383567,50.229699338302545
7751,1018,974.9943097387554,95.5891342306636
5428,278,599.9081668450846,46.340425979196326
682,252,160.24887345164302,42.74460433193374
1417,62,-157.10918094091755,-39.46300249844451
17,555,381.9574686365604,54.69586391879332
3352,1198,1083.6800079542434,89.45076118350023
5267,1053,937.3856892071755,87.66630298243521
3891,358,588.660890275607,60.81599880576181
7974,436,387.58632447181594,87.50893092160568
7610,429,471.16488472032086,91.05092801104023
6836,2072,1335.3515811465886,44.83487126132772
7150,958,1152.5043450896737,83.12333086479255
3458,68,303.0726414001589,22.43686519701951
1393,103,-78.43156461015258,-131.32467841482682
7896,753,609.1274987569481,76.380560467775
1616,438,-21.03750481516977,-2081.9959583998098
7612,185,425.95305514470635,43.43201621999192
3202,741,846.7429171772802,87.5118037562349
6524,19,-621.36754767222,-3.0577715349277885
3128,1702,693.4474371274804,45.44037642569174
1188,341,466.78458864619864,73.05296881994157
5594,587,792.857958158291,74.03595990428437
592,272,382.3275337051207,71.14318902540421
4661,290,552.6456736442485,52.474852121375704
7097,2045,1341.5418728452648,47.563461014990395
5705,1394,1247.1326735466637,88.22360045818807
4094,1680,1077.8256555778394,44.13063547839511
4984,56,659.8762040274464,8.486440283527905
1544,116,-20.802728382534383,-557.619163539104
6000,853,733.7840500907728,83.75326502470588
6425,1797,1108.6954577457839,37.91761863499582
5499,381,590.8846685459505,64.4795880281621
1839,276,403.00242197451513,68.4859407662452
6932,1613,1147.2394179035923,59.40162316358385
8692,128,595.6856121721338,21.487844826947434
4601,2431,1089.2809919520068,23.17473801168731
2751,960,938.3000477610103,97.68731203938756
4421,193,579.8264012026422,33.28582479164292
8165,0,-504.050638915132,-0.0
1145,380,522.695854569653,72.70002175794227
1832,112,121.52214701854268,92.16427025677079
8497,422,472.26172616680225,89.35723066640173
3295,1100,512.5842707597606,14.598859689854038
2145,419,339.30446442077437,76.51208753905621
2991,1209,975.481190335573,76.06116735227928
1090,212,106.42394194841484,0.7967040886726977
2144,816,296.0765047332441,75.60444241774303
3003,150,464.7246933369994,32.27717445417218
3142,75,782.8334861193084,9.580581481228252
7579,1804,1057.6592375425919,29.43466704914465
8376,610,406.91042599334435,50.08985736581312
7161,542,790.3701471642421,68.57546453957481
4204,188,531.979890562733,35.33968169381966
1334,160,175.22625207955355,91.31051888695265
5698,644,964.2052198517122,66.7907605913026
8112,720,486.39394936262954,51.971842794613764
5484,803,1060.7327609337574,75.70238514110976
3422,384,1088.865187755674,35.26607373604125
2907,221,458.6217078247613,48.18786294442996
1794,604,522.2091295825159,84.33752575661163
1992,195,-58.91754308498196,-330.97103135942774
353,464,431.30143690643445,92.41862876040936
7845,1380,938.6074218007296,52.973674834953556
1545,168,49.86554848583842,136.9059503029656
7558,1221,986.2073685653903,76.19236694852967
3932,1714,824.0096528120282,8.007272020512971
304,278,363.3522004233715,76.50978848513353
185,500,444.9633402256539,87.63119232554408
1046,215,177.36391365894264,78.78030228097654
5527,1315,703.6325700729512,13.112687511940578
7685,210,467.38291034309134,44.93103948662682
3592,2044,1112.1977804397636,16.219737536987253
3377,1543,1230.2252251788786,74.57581193918026
8627,522,616.4652917107858,84.67630003164815
2692,92,127.38330704400232,72.22296400910695
6871,1448,895.0317296596261,38.21802601895871
4139,1438,858.5609986503833,32.510444539122204
6786,2368,1401.0153767559418,30.979728039593965
2276,578,728.2069741577845,79.37303823112818
1618,128,60.78990269938993,10.561284549127237
2728,947,749.1362155695397,73.58774274715421
8662,846,763.7810331238768,89.23526988620726
2605,387,700.2913772225509,55.26271100679458
2115,102,156.90095921629995,65.00916279255196
647,216,411.40445866562305,52.503077069361126
6698,531,679.3464316581657,78.16336043804955
5956,162,740.3451994592907,21.88168439780744
2684,739,727.2709378923532,98.38724999219166
4043,352,513.7830220673975,68.51141140935269
2266,232,344.1580199403295,67.41089457692266
4383,1235,1202.4340952823566,97.2916682215339
3590,1814,1047.4242202245505,26.81324672718489
1429,166,237.29612152837552,69.95478852786474
3578,425,512.5303595942482,82.92191712047206
1432,195,337.57253518515824,57.76536289987059
7377,0,-19.37877633583048,-0.0
5014,1959,980.3675672696063,0.1769881621079037
2572,106,420.21986419129314,25.224890356860076
764,206,432.993459145834,47.57577641158278
3153,0,-270.1099609208694,-0.0
5430,292,674.5602321117774,43.28746138589658
245,86,108.19948747916305,79.4828164195896
6491,411,819.7688225947294,50.13608576855903
8664,496,217.30656779073104,28.248968746151405
4706,403,595.7243085472873,67.64874191263772
2862,284,462.3893583791519,61.42009863625031
7236,0,121.97151243419648,0.0
2337,100,152.65740450924216,65.50615760924052
6401,403,828.8731254032882,48.620227589586804
2273,865,861.3088307648432,99.57144648895809
6121,231,551.9096345787649,41.85467792681435
1156,50,-23.534159738640483,-212.45712851139334
6452,1674,1030.2984541077903,37.52280775286252
8753,1047,908.9892882524824,84.81712452158364
7581,1292,986.1807063960005,68.98952781974242
1962,764,588.4150416197028,70.15967540582025
2373,537,622.5999714668383,86.25120857857321
4635,206,401.4395573692101,51.31532162649797
6967,1487,666.3883496436332,23.143156808669914
7291,0,316.1954938944184,0.0
7204,151,736.7405244277832,20.49568267162713
7104,880,568.8233511749056,45.29467748074012
5155,2598,1222.6380306799078,12.491345337528458
3799,1280,723.2623197303751,23.02409995903406
3039,545,716.9037314768709,76.02136466457813
7277,0,-249.7067796247551,-0.0
2465,1085,933.2018120187295,83.73361624181845
828,290,290.6825792717523,99.7651805369753
2586,365,857.1794269425495,42.58151660287844
233,226,418.7102631812498,53.97527117747528
5743,428,773.9583364144996,55.30013436934945
1728,112,-25.886798701546127,-432.652956788012
1623,171,286.8677874042942,59.60934183209734
7197,1529,1274.0416717810376,79.98822692647525
4614,807,683.2022168449932,81.87977437680148
1558,92,311.5208128479387,29.532537219241128
7890,2632,1173.760976262986,24.236454714975054
6876,1119,1128.0219072100867,99.2002010641442
5942,639,1210.9754058021385,52.76738048835372
8572,109,413.66424606781084,26.349872157462677
3410,410,696.0562822596453,58.903282744463525
7171,1608,1183.6998271104285,64.15474910346606
4701,1807,998.8348698558207,19.089215391445435
8695,796,609.2604981443834,69.34980974076495
5740,340,718.010786848491,47.35304903876662
6419,916,984.690741381614,93.02413047113306
7681,600,484.5410393715987,76.1714795555522
4554,3309,1132.6038207922566,92.15864711504804
2574,73,480.7784245932039,15.183709639584334
19,600,258.47651550539973,32.129405964336314
1183,334,147.05662637115273,27.123393377069135
4239,1575,1242.7744410879848,73.26742907416337
7444,255,508.8502884888544,50.112971490549796
3614,1055,1045.5929917998155,99.10031835772044
1076,210,500.7033599091103,41.94100076303064
6462,47,349.9076626874671,13.432115101171641
319,279,-134.5924555170194,-207.29245107257893
8235,0,-464.6938911738754,-0.0
5559,794,1247.544919790621,63.64500286957677
4781,383,534.1513785594584,71.70252017937399
4803,369,588.1055725549206,62.74383668852936
5220,1216,962.3299386704155,73.6400114829574
1981,299,397.24548405067264,75.26831946612124
2404,80,184.98109184852058,43.24766342362781
4503,1674,1002.0259547270199,32.93845911845219
2124,353,454.0916931027966,77.73760351966807
3944,1997,519.8432012852486,184.15429788495112
7038,47,641.7967892651521,7.323190266161086
8471,532,935.252222896785,56.88305111451329
927,318,523.149170735607,60.785721891302245
6080,647,950.5045087045389,68.06911425194698
2357,88,202.15478058229735,43.53100121922427
3133,967,1081.6754673068517,89.39834813926491
4680,1047,552.4666349029758,10.486292953442472
169,230,3.5725747513328088,6237.933871480077
7942,752,946.2939201342517,79.46790991675324
3185,1664,1091.654923693813,47.57087941585485
1897,103,57.42244138386741,20.627619589616728
3333,1209,1015.8401026126593,80.98520654081788
461,56,-121.93035187098042,-45.92785892987165
6864,968,829.86651044699,83.35473382597314
3195,167,642.8182366034441,25.979350069842937
1586,39,-204.63650010242748,-19.058183647823913
3624,782,421.0574392470684,14.277120623170475
1320,78,-256.53510305122325,-30.40519565247391
8,930,109.97725689552033,645.6293839766441
2291,475,621.5995501400457,76.41575671877224
99,62,25.11178532077963,46.89602594163591
5700,600,1098.4934507855069,54.620261920629034
3482,306,410.8780544007306,74.47465171784455
1055,131,139.70805528604978,93.7669626363203
6908,1869,1318.8506523986605,58.28569773228264
5865,813,1141.1700541457767,71.24266861423834
7100,1604,1247.8087810167108,71.45466321425741
1139,270,382.73678950319623,70.54456415085366
509,76,-100.31944264675428,-75.75799665037202
2588,146,748.5027216546051,19.50560709749448
6854,1087,1272.9381120686696,85.39299669749859
1775,140,368.8752211382132,37.953213438411915
1509,257,432.82899727238623,59.376798139581624
6933,1710,1157.895729149801,52.31830838035921
3543,1253,1089.966261535949,85.04231330662395
637,258,276.778136984803,93.21545509722323
2157,10,-413.6963141169159,-2.4172320755011296
2840,1281,499.16647810293665,56.627809797723614
3529,562,508.32219855296796,89.44020119525851
6994,0,144.15989365486303,0.0
7710,458,420.0342650544245,90.96127670901892
5665,726,812.6776932597014,89.3343087944211
6772,264,801.234210144372,32.9491672544075
6155,636,1155.076354494147,55.061295084559944
6417,808,804.3880928667752,99.55097456498241
2729,916,727.4152940413811,74.07468505221027
8046,433,360.9415970059482,80.03599374752469
1631,106,250.32637711438406,42.3447186117204
5863,1006,1055.3690297852565,95.3221073963766
4779,202,533.3471904267966,37.87401595541452
8573,129,444.9689692398972,28.99078563171714
4416,1248,642.3899739186108,5.72548597121812
6125,230,640.6672078213727,35.90007373440086
7435,1761,1090.9914766122401,38.58718993220015
2883,264,389.9430695218467,67.70219055918092
1115,256,295.25778500511575,86.70389503720095
8296,616,836.435254025841,73.64586763113277
5516,2202,1182.8722374261974,13.842955280503105
6472,886,823.0603830846296,92.35297698578468
6862,1824,1303.8787173522423,60.10968844525996
4125,2065,1018.4279184623504,2.763490922145195
2173,358,480.940251746541,74.43752081467878
7660,145,568.0386265352664,25.526433102696362
1472,273,-35.37028527327311,-771.8343176787644
2673,653,337.9680643914387,6.786478131943426
2191,401,208.96988295049744,8.106319275207568
5097,9,466.2749601529411,1.9301915755990722
465,239,42.54913715557484,361.7035173383907
1835,170,249.0143630444574,68.2691544060249
291,79,-182.04384816341542,-43.39613823647807
8708,842,933.25126512307,90.22221897432559
4855,1543,618.7042161654417,49.3921909184794
4190,1059,1099.7963304338334,96.29055586885433
3819,187,527.5221723435652,35.448746953940436
1078,196,480.1872642429141,40.817409080814095
5162,555,628.3165717856393,88.33126880972154
5045,133,333.6417525612029,39.86311634530891
7372,0,-305.9208634105619,-0.0
4745,2383,1192.1999451488084,0.11742076514204314
1740,174,262.40509619673946,66.3096877773832
2771,422,643.050026306204,65.62475433272968
6134,651,1225.8024427517519,53.108068420764255
5896,763,1386.609416202319,55.02631029938653
6768,1185,834.8390315100619,58.05646893910017
6355,2087,1431.026011375137,54.16058244849734
5270,1517,1075.7935817105915,58.9878183147498
1017,196,-75.62424371748773,-259.17614559188775
5672,1893,916.2732110775455,6.597767686977903
5058,3113,1120.7237723256053,77.76692855726952
1790,300,456.3163482779801,65.74386412674505
8460,776,810.3912342149529,95.75621838404156
4411,2337,1234.6237086315127,10.711556593191602
2997,1256,942.9400585231022,66.79959254597435
1747,147,216.1262479428583,68.01580159706718
8679,666,783.0311098976722,85.05409192324862
1626,392,327.5721703370932,80.33171450535423
4818,3556,1071.9558322678267,131.73008560221524
5186,568,591.319794548736,96.05631423745379
1916,213,560.6402264779052,37.99227917306685
766,168,400.4241610816239,41.955510263466415
7310,1137,1137.651402972981,99.94274142577606
6821,258,863.3990740362606,29.8818944516455
6846,656,822.6206352298808,79.74514276762352
2287,583,153.17658948633562,180.60646339955724
3019,75,370.0222088964272,20.2690536396947
5224,1635,1112.5265491723135,53.0372150474619
5748,632,1124.152708589893,56.22011984410585
664,390,323.9685898146031,79.61795919067815
7078,1493,1062.9578011147637,59.542871933934265
1512,138,-92.15019174735073,-149.7555212672332
2663,226,465.74702744500865,48.5241959008926
1575,190,286.79669212391786,66.24902072367892
4217,2013,1213.6607311006733,34.13816164469597
8634,663,713.8107546302992,92.88176112496156
8661,955,754.086226329631,73.35665781242578
3948,1095,841.9059985459263,69.93797384848216
3862,0,-162.6903167505019,-0.0
7123,1333,1160.2365291864946,85.10963355595781
483,79,-221.3203303027875,-35.69486810900761
5118,40,390.25888156772925,10.249606578923693
2992,1413,1006.5995391777273,59.62640106568557
5107,18,387.84613423771566,4.641015704688597
457,172,-171.93013672574364,-100.0406346877789
4273,440,619.4531041213245,71.03039714751719
6204,668,1211.1421180692141,55.1545512317676
4626,1491,843.8869284328259,23.317561895534823
8750,761,846.8944356643153,89.85771637560251
1665,270,-23.684709588496958,-1139.975978979839
330,612,399.4433249322945,46.786775044060676
2083,297,572.4302610568229,51.8840495000522
6746,692,832.9767639006496,83.07554664064266
3991,367,597.9515098259118,61.37621428648098
4914,2256,1133.2090861758106,0.9193512899529424
7217,2189,1314.8801776585665,33.52095216021917
7033,761,819.6602434773692,92.84334650311867
7748,1512,1074.3172659263187,59.25945268167183
4328,1937,627.3926969209417,108.73805345618854
1729,95,-11.200297829947317,-848.191730634067
2534,772,800.2395958880106,96.47110739919415
4955,968,1021.4351094317432,94.76862417021569
6044,1591,1089.994937136118,54.036019269939345
1075,208,500.2560893576315,41.57870427266333
3473,1462,946.5864441107249,45.550291883433545
6718,1641,1292.600466111619,73.04661857840489
7440,1049,509.62494253194836,5.837648916533965
4584,483,579.9583656482597,83.28184031971284
7618,847,828.4494391427932,97.76080953396489
1732,34,13.791240314813535,46.533301022096595
8345,1420,1054.940419493666,65.39524187711476
7639,1271,539.3999778051482,35.63219360367373
4129,810,436.9943053565052,14.64289349510122
2215,159,436.5266836821541,36.42389020960099
5040,470,361.2726183714121,69.90433924421887
8242,0,-161.8540130008913,-0.0
6522,57,665.8037649697274,8.561081057057656
3063,925,810.9816598055558,85.94070053054199
7424,6,-20.46272032216541,-29.32161465111139
4608,918,630.7539644220682,54.45989216395611
2569,309,370.5457701089899,83.39050798208079
1954,265,320.63661590799995,82.64807787144194
4004,338,810.113286680702,41.7225597403662
6130,639,989.8966240951398,64.55219509250342
1877,14,34.14392347483829,41.00290351903182
5214,723,765.3072252982968,94.47186386071208
8586,1548,881.7770759017642,24.445424778489325
540,325,275.6514508544078,82.09748252997338
601,127,-43.538394898438355,-291.6965595453205
1915,238,574.8527494493349,41.40190687580183
4593,786,729.7661693140656,92.29426725292147
7072,1550,1013.3261481056825,47.03838908158261
668,319,344.9920365515784,92.46590245636223
6337,782,605.4530409143408,70.84051988259205
7862,1150,1078.4470534839252,93.36518688748576
8583,752,834.710634254998,90.09110093238245
1295,106,279.32494227484284,37.9486339947762
3469,923,859.7372131630598,92.64161352232388
4746,2451,1210.7021811713887,2.4445018863836196
