,Amostra existente,Predição,porcentagem de acerto %
232992,3250,2500.0,70.0
367979,6780,6861.838631935771,98.80733668735833
287836,7990,8027.423411690149,99.53380543456011
143959,300,1150.0,26.08695652173913
301314,20500,19108.304210992068,92.71680116853405
364842,5999,7642.688807916446,78.49331761076178
39924,3300,4375.0,75.42857142857143
91275,3999,3452.435510575107,84.16872704064366
244228,1650,3116.843396553277,52.93817462323042
261624,5150,3502.0502390753068,52.94328612030924
90146,3950,3895.4121961121205,98.59866424553576
242037,15750,19038.619228017356,82.72658752911134
50883,7500,6937.5,91.89189189189189
144610,200,631.6104248303591,31.665088500354777
175985,8500,5584.410071637069,47.79054741751395
282851,999,1490.1386009993153,67.0407436818328
38700,14000,9405.348870292159,51.14853055349644
95870,800,613.3484823060863,69.56843897418062
48118,5200,7229.998768885672,71.92255719846344
988,790,1517.3044855819544,52.06601624834711
119706,18900,11596.378581564755,37.01808399006467
159953,5555,4318.053782862941,71.35408034874123
277675,18500,13599.001230908609,63.960597650714874
304036,4650,4143.378052260617,87.7727317819099
14937,3500,4054.574697517589,86.32224736525073
258454,22500,12155.073334485462,14.892108168819618
343417,25000,10832.19020923005,30.793583911567936
66883,17900,16872.647288613152,93.91113502336898
233988,1350,1350.0,100.0
247481,2800,3277.2040229756813,85.43868432877173
139447,3500,6781.099953220617,51.61404527502517
46405,5500,2151.152566346968,55.67689089295786
143729,10500,9625.0,90.90909090909092
353889,1500,2405.3136047887224,62.361930561306444
72895,1500,1498.924355605033,99.92823891406229
353247,7850,7850.0,100.0
100585,9900,14843.550232812951,66.69563443195142
298922,1199,1712.039688023651,70.03342319617046
52271,450,1066.1930992502485,42.20623828051803
274293,6700,6500.0,96.92307692307693
9569,1900,2766.689707334899,68.67412688032279
134943,23999,23196.91624511984,96.54228283447416
366798,1899,5538.666311429313,34.28623233866462
198011,9999,9857.387985422387,98.5633920995396
15297,600,350.0,28.571428571428584
302133,13450,13450.0,100.0
289955,9500,9250.0,97.2972972972973
107733,7300,7316.682963769409,99.7719873356271
109026,1950,2500.0,78.0
329645,16499,9333.333333333332,23.224999999999994
72234,10900,9346.558472275956,83.37953448499884
262929,1500,833.3333333333334,20.00000000000003
11934,4299,3386.533514198105,73.05603260749194
245683,2300,1874.782056461309,77.31907332517898
143790,2800,2169.190235119436,70.91957382678186
263418,980,1785.3650460595502,54.890735211991625
227359,3350,3900.0,85.8974358974359
155365,3400,2957.9684538339843,85.05624542435284
221458,7500,4725.170835867509,41.27558006856589
246755,1750,2119.714285714286,82.55829626634316
125906,14000,14411.537093896304,97.14439139132077
348828,4500,4826.395397513642,93.23728433684096
82444,4200,4566.666666666667,91.97080291970804
15870,2950,3763.6947266377574,78.38042706070745
132750,4300,4362.135205984998,98.57557817328207
47821,13999,13999.0,100.0
704,4000,1782.9910612850372,24.34212301194151
249239,2900,1502.0848918078125,6.935013073079574
1664,1150,1100.0,95.45454545454545
342496,1395,2907.0100177706026,47.987450730212174
275147,2300,2300.0,100.0
159333,1250,750.0,33.333333333333314
247649,9500,12756.317492208509,74.4729033735837
132961,4497,7128.847878210175,63.08172199529459
183809,12290,14453.448604457883,85.03160966172038
172445,8990,8700.0,96.66666666666666
274844,7890,9966.333333333334,79.16652730860564
26073,6800,6170.434099009747,89.79705656217465
139418,3999,4500.0,88.86666666666667
269841,5200,4943.485418543556,94.81105819602038
60467,8100,9085.447638533464,89.15355987134905
239490,29999,22438.064615416195,66.30308578669027
355007,4900,3899.516611128592,74.34339974302995
287031,4600,3307.9333339664404,60.9403656123782
78414,1299,1863.6267000907394,69.70280045551785
261370,6500,6362.109387094105,97.8326274429419
190378,1200,916.0,68.99563318777294
370976,1999,1477.0949580405925,64.66679145315553
188700,700,963.3333333333334,72.66435986159169
310462,8500,8500.0,100.0
161849,4000,4000.0,100.0
339390,13800,13249.5,95.84512623117854
195435,11800,16223.92443033373,72.73209420242148
329191,400,1818.2013820110633,21.999763280213262
26285,12333,10910.798947278043,86.96519787786248
88780,4400,4400.0,100.0
326762,1750,1599.285927883029,90.57616468141686
325883,1950,1803.7999476780162,91.89488543282289
73033,699,1090.2803930606215,64.1119481235259
19662,18500,21315.756509743245,86.79025767414736
309564,1200,2223.9402943252653,53.958283100584545
17326,5900,6969.664694014633,84.65256592712082
189243,900,200.0,250.0
338496,3350,2500.0,66.0
73473,1600,1850.0,86.48648648648648
69555,3300,3887.4813984163034,84.88786599324607
33952,15900,13721.379414627714,84.12243755136046
164659,22750,22750.0,100.0
366842,500,750.0,66.66666666666666
115147,850,850.0,100.0
205308,4900,3627.2583462179964,64.91174511710636
359125,11300,10188.96014930708,89.09565024877952
124530,5299,4915.885211285598,92.20659612159233
153873,3000,3250.0,92.3076923076923
131213,3000,3400.0,88.23529411764706
229305,6099,7852.568581931416,77.66885365425095
162629,9000,10086.880719020952,89.22480844874661
73014,4300,4490.0,95.7683741648107
116632,8000,8095.0,98.82643607164917
241165,15900,16695.545263930962,95.23498483365105
222364,600,1012.1965594311523,59.27702425082298
364501,4500,4805.099249489214,93.65051097494715
39748,4100,5354.936283167876,76.56486992921828
144611,3950,4867.054589246928,81.15791445460604
45520,7500,7662.706666796931,97.87664236839508
242459,8900,10381.436411177217,85.72994764402523
146540,2600,3279.285714285714,79.28555870180789
297944,7500,9610.544413831436,78.03928348956013
286928,10990,11109.823988646967,98.9214591629047
197016,21990,24765.447979076733,88.79306370140532
145793,600,1108.0194965246906,54.150671705859274
360946,8250,5780.073234873868,57.26824445365301
81762,280,900.0,31.11111111111111
327109,600,2587.205372766429,23.191046459463564
74822,9500,6399.5,51.55090241425111
259005,11900,11900.0,100.0
354351,3100,3466.6666666666665,89.42307692307693
226869,7000,5096.325336109994,62.64613150966784
332772,6000,7749.5,77.42434995806181
208715,13990,11830.366665227826,81.74500084498789
205935,500,450.0,88.88888888888889
89792,6700,5713.062628946776,82.72489844496648
72097,7950,11600.0,68.53448275862068
103189,8790,9736.495614023243,90.27888830289179
230321,500,400.0,75.0
169113,950,660.0,56.06060606060606
58692,1299,1399.5,92.81886387995712
200594,14000,15473.647483654062,90.4764052224223
357638,13200,8169.5917549087135,38.425218835827906
316650,1999,1575.0,73.07936507936508
196844,2250,3067.0218640784774,73.36106815384699
225984,2250,4027.3886094381337,55.867466941907566
107220,2650,2987.008488401223,88.71752491799563
276956,6900,3379.3369087711294,4.182068443395707
213944,850,1095.2927784445258,77.60482098741882
347742,750,951.5304611644309,78.82038784992665
232114,9490,7559.001188074838,74.45431262834663
359267,1690,2209.4,76.49135511903684
279683,4950,6571.111945091344,75.32971651316451
18448,8950,7571.882569479487,81.79954036694406
193236,9800,10450.0,93.77990430622009
47524,800,999.0,80.08008008008008
131886,17900,19065.57915412666,93.88647391876174
213353,17800,16533.29099987043,92.33843401087239
24627,1200,1044.111111111111,85.06970309673301
105160,3890,3960.1609186106416,98.22833162458316
366779,5290,4570.716091495401,84.26321184457399
243721,7200,9537.956709210148,75.48786621192625
155206,6400,5922.912847174191,91.94505870446115
304337,2400,3114.285714285714,77.06422018348624
34374,2200,2200.0,100.0
265442,10799,11432.708550300797,94.45705672008823
79076,6900,5886.513413571529,82.7829053427136
48083,2250,2650.0,84.90566037735849
351534,29500,19510.43585764181,48.79886735874484
37605,1150,2210.4286316594953,52.02610858042629
228025,7500,4813.615767700827,44.19196791059423
76515,899,2871.4961415557873,31.3077209817499
232752,7855,6500.0,79.15384615384615
293699,10300,8300.0,75.90361445783131
359691,850,1547.2578989820822,54.93589663101428
159615,800,1676.6953095288645,47.71290260391988
333326,11499,11499.0,100.0
184763,2000,3700.0,54.054054054054056
25257,2000,2436.174578917904,82.09592273507577
10524,13900,12493.187745244704,88.73936513688612
248845,9599,9485.336314330967,98.8016905051927
6010,3500,3813.293979451154,91.78416400258114
340461,9499,7890.0,79.60709759188846
130567,1399,2583.5548441183964,54.15019554103525
82614,9999,10875.0,91.9448275862069
142667,7500,3300.0,27.27272727272728
324621,4800,9300.0,51.61290322580645
260578,200,761.1630385494284,26.27557958951161
1207,700,700.0,100.0
149756,1200,1544.861257840699,77.67687835458297
21731,1500,2495.210151068413,60.11517704661957
31660,2490,2199.0,86.76671214188268
5201,2200,300.0,533.3333333333333
294646,2750,3233.3588753515187,85.050874524438
46091,18350,15350.147459919359,80.45717444790984
340229,1999,3123.3000785202134,64.00281592369777
22666,8999,8950.0,99.45251396648045
304340,1500,1800.0,83.33333333333334
284452,12500,9889.572245073063,73.60423999908146
276182,300,829.2797715505499,36.175969834531664
47619,2850,2595.988432532981,90.21522729902256
297546,9500,11299.5,84.07451657152971
203240,8699,4415.659753877111,2.996596547957324
331796,999,1411.593002904929,70.7711073903136
319299,2200,1933.2230215827335,86.20040339686956
359201,3940,1264.3091651835375,111.63263768858604
258167,12990,13878.648805535573,93.59700776360066
356785,2000,2296.4623714074587,87.09047554627413
208162,5850,6083.322413847235,96.16455617548509
158479,2600,2496.288874907031,95.8453876818711
160338,12990,13557.829342919862,95.81179753367827
122253,1000,915.0,90.71038251366119
47764,300,620.8,48.32474226804124
317267,500,990.0,50.505050505050505
49086,300,437.7798170197247,68.52759956873095
50642,14500,14388.888888888889,99.22779922779922
299184,6900,4156.766101935348,34.00557474745983
360783,6500,8692.591012662588,74.77632377425077
315963,13900,8036.2029043017,27.032739646737042
191434,2500,1550.0,38.70967741935485
277480,13750,13750.0,100.0
267629,899,1420.6312304431856,63.28172862422182
11966,2800,2735.68020899405,97.64885563764042
356577,9500,6988.407049520561,64.06058014820778
15286,13800,16781.195196258876,82.23490543198324
367372,8980,9053.971566116137,99.18299316961662
319899,10999,6600.0,33.348484848484844
22529,1500,1399.005571630356,92.78098454947907
254808,4100,1690.0,42.603550295857985
43776,555,948.5434179928455,58.510763922056555
186101,8000,5952.557712978573,65.60399099437012
92573,4900,1818.6423836527968,69.43174997154779
160518,9000,10575.0,85.1063829787234
178359,8100,8162.930517322277,99.22906954568907
257942,3500,2818.6827832302542,75.82852455681636
177577,1400,2499.8049649082077,56.00436912690937
176600,6299,2450.0,57.10204081632651
258609,11750,10947.642384526938,92.67095519481812
60017,1500,1768.8888888888887,84.79899497487439
115816,2998,3546.0,84.54596728708404
214781,14900,13791.095291393682,91.95927020170522
169739,28500,15560.461467767755,16.843478202523357
47086,4600,5748.278405357581,80.02395979486052
176218,21999,22390.564034811177,98.25120959792525
343628,1100,2510.254398189644,43.820259842719636
225883,225,1114.6467235657965,20.185767852994406
91349,4450,5205.0,85.49471661863592
337442,4400,4323.080621791591,98.22072764915191
326899,1390,1550.0,89.6774193548387
291978,3090,3090.0,100.0
31979,450,1408.9386411445732,31.93893522818251
76893,1000,856.696928121441,83.27260584524414
175614,250,884.1212620138504,28.276664156967595
184702,3400,7851.305557885477,43.30489973842887
280143,3000,2466.6666666666665,78.37837837837837
181125,4500,5581.644235699985,80.62140491180307
340084,500,473.4052132598104,94.38223619105055
46370,3200,3095.0,96.60743134087238
304722,3200,2473.9429979413217,70.65182978496827
361379,1300,1050.0,76.19047619047619
341144,1500,1369.3957137147913,90.46263362903953
139615,5799,4900.0,81.65306122448979
239696,2250,1779.6081284336615,73.56767121645156
190368,1600,600.0,66.66666666666663
224204,400,465.63138793370507,85.90486173516949
69204,600,2881.420861262558,20.823060180701848
95325,500,875.6041072344107,57.10343246096075
36685,2290,2861.865037499459,80.01774961410747
177798,3750,4343.084413040579,86.34416565195511
307816,2800,3575.508751618352,78.31053409483782
138403,18450,20307.264788990735,90.85418539478728
4862,4600,4376.207153980267,94.88614596737754
357199,18900,18900.0,100.0
2598,13900,5947.93784898126,33.69443919762443
312259,4500,3086.338722699275,54.19617208883821
208793,899,1720.848197071136,52.241679511887675
2813,4400,4904.674007676001,89.71034554210603
341031,799,721.5359208457714,89.26400239874037
282565,1400,2239.6209121611532,62.510579017993294
38635,3000,4528.054798352808,66.25361515261089
130729,6500,2479.695775976637,62.12892980551021
113558,5700,5560.180226788102,97.4853373899956
322975,1350,1066.2237995452895,73.38493095204477
17490,6750,7683.333333333333,87.85249457700651
213556,2500,1955.2891091487695,72.14167008333774
57573,1750,1272.0909302617986,62.431217897304975
16351,11200,12830.25947411597,87.29363597513449
94749,9800,9800.0,100.0
286689,25500,26652.15466981424,95.6770674488125
367247,4500,5700.0,78.94736842105263
11929,1150,1722.2,66.77505516200209
265728,2000,1999.033319505183,99.95164260218252
271125,3500,4800.0,72.91666666666666
33981,1300,1200.0675992924575,91.67276903680583
89164,16999,14652.739910787524,83.98756748910058
108110,5800,4532.561504725105,72.03703702743766
217511,2400,2562.25,93.66767489511172
220406,2990,2820.2633393887813,93.98153150308282
15138,11000,13825.002740632473,79.56598784367957
131505,4400,4390.0,99.77220956719816
367889,8590,6418.24481927815,66.16278683856589
319066,2500,2999.2346885995503,83.35459740789204
107599,1700,1313.9974815008222,70.62380073527285
263249,900,958.0648954604263,93.93935674550298
318390,15000,3358.165120207273,246.67249712468487
204081,1111,1964.2398424327578,56.56132087332064
148513,1299,806.3841643227846,38.9105270822223
94376,1450,1216.6666666666667,80.82191780821918
296107,2400,8305.839003842173,28.895334943162172
307213,3450,4787.856654663127,72.05729512891487
344670,800,1222.1315047759865,65.45940407179323
148943,1890,2837.3653177695364,66.61109121774055
11326,5750,5300.0,91.50943396226414
347821,5700,6593.116206785582,86.45380759607431
335962,7999,4977.819621316325,39.30715436641796
79189,450,445.43787758907484,98.9758117482919
211870,2500,2195.83203776684,86.14794041613042
357366,23900,23900.0,100.0
188389,2500,2350.0,93.61702127659575
275369,7299,6109.997211647381,80.54004368306349
362862,8900,2780.6566117160046,120.06828755844157
168183,1750,1256.9937922885258,60.77894650427109
269154,750,920.7330848453653,81.45683177290849
139548,1300,1300.0,100.0
166557,1590,1253.9372359944214,73.19939512450418
233926,1950,1824.5,93.12140312414361
370785,6995,7250.0,96.48275862068965
100520,6980,7200.0,96.94444444444444
266754,26850,23454.850452055736,85.52474442382689
272082,2700,2820.5765238763706,95.72511070500367
266112,1150,1216.0,94.57236842105263
69719,6500,4459.946150034958,54.258330003624565
157514,13500,11241.615444117337,79.91049803198472
316674,3900,2207.7285082895623,23.34784438592382
78869,1900,1865.9502099730355,98.17520371953243
182211,6600,9562.494662584102,69.01964636722172
100875,1350,1036.3426986632694,69.73421033975512
335188,5500,4025.0821614948754,63.35682653599909
75525,19800,16383.055112472288,79.14342066195931
321695,2590,2845.0,91.03690685413005
357126,1350,1742.0486173284187,77.49496693555781
328668,22800,24878.703773934627,91.64464598789716
107333,6250,6219.765037912429,99.51388899896902
222769,2950,2759.983873024938,93.11531749035893
16244,10300,10400.0,99.03846153846155
229861,990,880.0,87.5
90012,4499,5852.624499169884,76.8714958671639
56465,1100,1453.1252380184603,75.69891233187884
139993,2750,3468.8943041079406,79.27598130457275
340121,1000,1845.4910218831083,54.186121099609394
156189,399,653.9791115055527,61.01112298242146
236487,22950,19955.548395475376,84.9943908071022
258994,20750,15098.522402103734,62.56933329377435
11922,3450,5233.427036832707,65.9223865302602
225862,9455,9455.0,100.0
170307,19499,17654.565820697804,89.55265058322858
337370,10800,6159.239449546745,24.65367536904631
240142,275,618.2300497966698,44.4818235688228
51933,3200,3625.0,88.27586206896552
55329,1400,1603.344310942213,87.317489477808
167266,950,1375.1595409793867,69.08289341638216
269486,900,1926.8645697034297,46.70800502281912
341534,13800,8164.519297498278,30.97596444865394
67279,7900,5179.989573817359,47.49004052187411
194827,1050,400.0,62.5
234354,2600,2500.8394562180333,96.03490965661885
141766,1899,500.0,179.8
33748,10500,10500.0,100.0
349852,2200,2063.5202341242457,93.38607086963331
212764,8500,9167.54161301896,92.71842287499437
48466,2250,1904.610777606868,81.86562701135654
20489,8400,9527.687531264924,88.16410039094545
210759,600,924.5,64.89994591671173
218618,3750,6120.8095757967785,61.266405261624925
348463,7000,6124.054293865855,85.69663716058929
56267,4487,4876.998557482324,92.00330791806395
310057,2950,4102.035654340861,71.91551338365983
54448,1900,1770.5374651821612,92.6879528186364
355312,2000,7777.334417022569,25.71575160279232
361344,9200,5500.0,32.72727272727275
186268,1700,1749.0437679665297,97.19596679827237
253839,1550,900.229132804915,27.821613018616432
327617,699,999.0,69.96996996996997
348786,3499,2917.0177701727785,80.04872525021504
7675,4444,3940.0,87.20812182741118
94095,400,500.0,80.0
61945,1299,2418.065466313584,53.720629904217034
27974,2199,2339.235562778152,94.00506879214832
303970,590,1717.2579298402388,34.35709859001142
337012,550,2191.0808215166135,25.1017668813925
90311,4400,4400.0,100.0
130655,3500,3013.9525326419357,83.87341996617278
165955,7200,8300.0,86.74698795180723
32122,4500,4187.749756130392,92.54372247499963
310805,12300,14096.666666666666,87.25467013478364
108553,1200,1099.0,90.8098271155596
262674,900,794.1799342813836,86.67555535580635
353210,699,858.4709975587023,81.42383400112504
55257,1798,1166.3333333333333,45.84166904829948
112666,1000,1705.6487672065432,58.62871766018791
248023,2200,1895.0,83.90501319261215
330578,10490,12000.0,87.41666666666667
218264,12500,3808.228370490119,128.23661776332102
227523,1800,1899.5,94.7617794156357
232054,4250,2868.5951346690927,51.84385385600049
255823,4999,7143.633184455206,69.97839713939956
147625,1099,1190.5289656292143,92.31190770895358
222636,7200,9029.562793114505,79.73807995986651
316581,899,823.4719344484287,90.82809475441795
47773,25000,20937.1098743316,80.59479006388838
186138,650,1705.9764040686223,38.10134761827889
48203,3999,2915.394409778873,62.83159538941024
308831,8990,8752.840575601731,97.29048618731451
178312,4250,4878.7096721783155,87.11319766036415
26808,28800,22917.388171564853,74.33122926401316
89664,4500,4500.0,100.0
234303,2150,2200.0,97.72727272727273
350811,2999,2785.2735055750227,92.32655270668462
274653,1300,1501.266900364374,86.59352975040453
58334,599,1300.0,46.07692307692307
280626,3000,3000.0,100.0
199449,850,1077.25,78.90461824089115
232698,1395,4525.948293142561,30.822269934316715
252823,1950,789.3503222006026,47.03860189271376
238142,4950,3236.0,47.03337453646478
175353,850,1266.0,67.14060031595577
6461,2550,4485.064888614655,56.85536471218465
53389,10800,2508.1531265479152,230.5957194433551
302638,12000,18725.383267992263,64.08413557287173
326593,2300,4956.038363817146,46.408034626845335
132112,6199,6513.333333333333,95.17400204708291
323899,10900,12694.407097203079,85.86458521880526
135877,17850,17850.0,100.0
74347,22000,6389.79828815241,144.29881833345365
178597,17999,18939.48023425634,95.03428698874603
165016,23900,17341.403269059683,62.179550125323004
122556,5990,4411.210751021947,64.20961640492251
188312,599,1314.6472122325472,45.56355457391281
287286,3500,6762.083469496908,51.75919545785194
224568,19500,23290.64080345172,83.72461781777194
6571,17500,17500.0,100.0
225804,16500,18229.43138542773,90.51297131072225
341375,2000,925.0281144989232,16.209644728839038
22698,3700,3020.5441214492494,77.50551386666223
258952,11500,11270.601323893176,97.96462788883757
142708,1300,3538.9759626160208,36.733790049227586
91224,1000,1149.5,86.9943453675511
217976,800,1500.0,53.333333333333336
191959,3700,2827.5930119076675,69.1466563816497
69759,800,804.5834753819727,99.43032941612469
205413,12900,10948.153277613126,82.17190906179559
261935,8500,5228.108095963226,37.41728663638199
268249,6699,6999.0,95.7136733819117
91182,890,1034.9358118474975,85.99567140412623
88008,499,683.3333333333334,73.02439024390243
172756,9750,10734.437176309342,90.82916821683048
368671,11950,12187.25360103268,98.05326442856185
364885,14500,17115.698571059394,84.71754710916545
131379,650,1375.0,47.27272727272727
144704,550,695.7074439834508,79.05621892599487
47708,600,2101.889242302414,28.545747698045147
122185,3499,3990.0,87.69423558897243
219328,8000,6750.0,81.4814814814815
259162,8999,5977.167551383627,49.4437386498081
36640,1390,1648.3444637699006,84.327034218379
370821,8200,5781.7517810824165,58.17447184727018
72708,10000,15480.419012926306,64.59773467145753
295132,12800,14413.06062273016,88.80834081703453
2024,350,504.3799404673775,69.39213317557332
10592,12900,13294.541373667276,97.03230549608315
43852,2099,2335.1159121412697,89.88847144959264
291028,19500,15716.25218130137,75.92461755481122
241466,999,1138.75,87.72777167947311
302803,2999,1799.0,33.29627570872705
236090,8290,7500.0,89.46666666666667
296087,4099,5892.4036518728535,69.56414126003003
42959,3200,2243.4829651935866,57.364640175733314
15866,4250,5358.367975029699,79.31519484673773
195389,12000,9472.962203646295,73.3236790981705
13307,695,950.0,73.15789473684211
174274,2200,1432.964403058397,46.47211086999036
165727,4950,4082.819763748949,78.76026162235523
153309,2650,1901.619371562915,60.64508809552137
15931,200,480.68894242760155,41.60694834999721
272202,2600,1455.0020610645697,21.306095051323922
309060,1100,921.1751347044171,80.58731086429472
12613,500,1466.2111547512923,34.101500208870874
26976,18800,10920.427274532964,27.84556384673124
68368,9300,9300.0,100.0
111377,800,1132.8013572064428,70.62138431515025
56954,4900,5178.190740734045,94.62764593537145
159170,7990,2304.8874595658212,146.65466926984368
267195,6000,5013.555500817368,80.32445239667116
149684,7500,5670.183400186724,67.72914611980593
211210,3990,3414.1260143782893,83.13260895478174
25838,999,1575.4634698277036,63.409912012066705
182555,3800,728.9503748413131,321.29748898575303
272552,1499,4190.0,35.775656324582336
307620,4999,5922.085498656462,84.4128306005396
184818,1250,1429.4416556899334,87.44673103825814
24695,1200,1164.7673932851174,96.97513796162234
11416,13900,13900.0,100.0
225564,2600,2762.249456596818,94.12618378078297
49088,2600,2105.2233127656923,76.49766254087764
44328,4500,4418.409929939975,98.15340651153359
351984,1100,771.1428571428571,57.354575768803244
370101,6450,2610.5509604825265,47.07428039664859
108503,1499,3549.2759329675805,42.23396625989214
342312,5800,7950.0,72.95597484276729
199073,1500,1576.7559392267165,95.13203424086294
164356,4650,3049.3272334623907,47.50734690025024
333924,200,536.6284033702052,37.26973800565407
286332,7390,8418.124066368357,87.78677935532141
51378,10500,10388.888888888889,98.93048128342245
341947,8900,13811.08505595313,64.44099043589442
337229,11450,12004.199814325604,95.38328399312188
313869,2990,1865.2083981853218,39.69619679447089
38431,6499,9250.903229111143,70.25259954669794
252645,1300,2949.6666666666665,44.07277658492485
324622,7000,6756.505704302225,96.39615051989479
312219,3590,4655.590902126162,77.11158638016245
199624,10500,12733.088660754436,82.4623175079492
142581,870,500.0,26.0
40277,6000,7871.437611507761,76.22495783017087
7411,900,815.503883612707,89.63878430437724
278410,12800,11931.23906567172,92.71860257307341
283930,350,614.1773497518323,56.98679707765564
238060,10800,7000.0,45.714285714285694
242841,2300,3000.0,76.66666666666667
56109,6447,5821.503133789215,89.25540617542107
188963,799,759.6080127263001,94.81416906960756
331497,2100,2480.2846484654838,84.66770139867775
244028,3490,3995.0,87.35919899874844
316084,6000,5974.5,99.57318604067287
307211,2490,2472.550132274827,99.2942562620917
164035,12800,13888.888888888889,92.16
35254,22950,15500.0,51.935483870967744
148697,1000,1831.5702848591404,54.597959372162805
71033,8990,8990.0,100.0
334386,6500,6823.213210883768,95.26303515815383
362389,5400,14799.0,36.488951956213256
207375,900,1831.6307887417786,49.1365402641133
58159,8494,8705.13722950993,97.57456747730309
138524,1150,993.3077631533693,84.22520766885046
87443,950,872.5,91.11747851002865
317070,8990,11588.61330006358,77.57614968436886
297472,15500,21794.189557400216,71.11987330006944
345818,2200,2855.9192329976845,77.03299079963105
305430,4800,5232.593680673091,91.73271025665719
186916,17500,19618.12126344062,89.20324104944827
