,valores reais,valores preditos,porcentagem de acerto %
245970,1649,2018.0826,81.71122262323924
216294,21500,16870.094,72.55553929568413
85778,1400,2979.417,46.98905872091822
237490,6198,9487.55,65.32772030285166
238931,19999,13715.97,54.19186248807685
26698,950,1751.6459,54.23470657444592
121988,1400,1678.816,83.3921029231663
7596,3300,10885.486,30.31559546837828
192490,4500,5854.456,76.8645277710638
78190,8650,7466.403,84.14769207347
122533,1480,1816.7175,81.46560905221214
41677,17800,15076.133,81.93258694801644
206060,1500,1056.744,58.054554966721724
161895,1000,1648.226,60.67129319839402
152700,2290,2219.9238,96.84330736995656
210970,5900,4053.5498,54.448562759059314
5377,1800,2166.3906,83.08750874510454
210667,12950,14575.852,88.84558095608693
194850,8800,8956.726,98.25019104991263
244624,750,1219.9711,61.476867677546224
249891,950,1045.1022,90.90020331772193
107127,13800,14785.635,93.33383529859337
6514,12400,11815.918,95.05682052977396
36658,6400,7937.281,80.63214836581055
55294,1490,2419.1318,61.59234390888712
194870,29999,19365.025,45.08669937234825
32127,399,1010.2289,39.496000082167335
172405,699,1191.238,58.67844865801749
7766,1999,2596.1128,76.99973612140597
56850,250,6484.852,3.855138067026244
34765,3500,1499.3822,33.429474818689584
133293,5200,4089.3296,72.83979229958113
206424,4200,4752.282,88.37858948116417
150126,20000,18784.5,93.52923953259335
1231,2499,2604.759,95.93977669891902
190795,1699,2670.2114,63.62792038098283
63730,2600,1822.7823,57.36091849089149
63288,666,908.7281,73.28924994363138
196525,9500,5170.029,16.24860611591052
88354,5000,4801.9526,95.87569103104319
226576,500,349.1391,56.79060258255913
249602,2400,3524.2224,68.1001287476494
46573,9999,9696.724,96.88269586064477
55699,7900,8186.032,96.50585022577401
245523,3150,5911.1006,53.28956857025654
136380,21400,22853.477,93.64001989576941
146720,550,539.792,98.10889973170364
205613,5500,6110.5117,90.00882828067157
79791,1450,1451.206,99.91689293993748
213009,5600,8051.101,69.55570360347765
127790,800,699.37933,85.61286247894708
49320,3500,4656.764,75.1594858495596
32311,12990,10557.334,76.95757262936478
77008,20900,19290.482,91.65641613866617
43539,5850,5394.1567,91.54931375123527
159563,11500,8170.208,59.244709694006644
47001,999,1111.5983,89.8705971406555
237290,4100,4637.268,88.41412532740172
138485,2900,4091.7832,70.87374516287167
45715,2490,2379.3745,95.35064834323457
103386,17047,14238.423,80.2746611916411
155380,11800,9898.358,80.78831332412977
157042,2890,2370.4265,78.08101270672647
17742,13999,13337.305,95.03876286848157
197065,6800,5652.244,79.69380248235196
211495,3000,2783.8416,92.23524603786062
232898,1450,588.25085,46.493479597530666
58527,1500,1824.6057,82.20954200694848
211947,9900,8835.38,87.95048847578688
250634,2500,841.115,97.22452090687148
211870,6850,9050.548,75.68602599915988
194442,1099,1083.7394,98.59185516366142
58290,800,604.87555,67.74138896767911
151489,1250,1080.5436,84.31748388719915
179914,790,817.3984,96.6480999652411
39189,8500,9105.039,93.35489877257184
113183,950,1923.7832,49.38186373895025
15970,6850,6778.7803,98.94937254653948
155967,1950,1609.7009,78.8594846159038
149593,22450,23819.953,94.24871611706834
243923,14000,15130.192,92.5302180288443
180811,17950,18011.51,99.65849744732454
34483,3300,2084.4668,41.6861326384614
87681,6790,6760.956,99.57041659378389
138027,1395,895.4847,44.21844048452451
15309,6300,7030.115,89.61446277857621
131486,14000,14635.144,95.6601481064115
187573,5200,5463.1055,95.18395772779762
165440,2999,4955.011,60.52458532402339
1526,2699,3348.318,80.60763365702711
65622,250,1111.0836,22.500556745953663
174380,800,1026.2571,77.95317718432686
172428,995,2103.1738,47.309451396466464
106366,13999,10638.762,68.41513730561482
1915,4990,6567.555,75.97956722771514
151198,8950,6876.0986,69.83898169681692
175040,8900,9647.172,92.25501644750162
51147,10600,10776.896,98.35855819315444
40315,4850,4227.2373,85.2678558021351
214445,2300,3635.8972,63.25811382606234
96143,5100,5832.1104,87.44690502355878
135431,1799,3520.805,51.096270169154245
72529,5850,3909.8762,50.3788951419036
21920,1999,3906.5437,51.170552614075326
137476,2700,1995.113,64.66932199932378
234920,16000,13181.686,78.61946832897146
9712,600,919.2691,65.26924459733071
195023,7790,7541.3,96.70215742970576
115299,2200,1427.8286,45.91988285314957
147910,12500,16805.277,74.38139665483615
172010,6800,5138.9663,67.67766917193933
232889,12900,10686.006,79.28136883171715
181140,1400,1084.5685,70.91640371714115
134981,11450,8512.4,65.49034967140079
219572,4390,4183.3525,95.06024273575065
81321,1800,1579.4448,86.0359049965329
144471,4999,5720.3193,87.39022607696283
144656,700,927.05396,75.5080107436691
44901,1550,1620.8518,95.62873013125905
108926,10900,12938.487,84.24477872348358
26479,800,1399.8123,57.150521196777404
24144,7499,5788.4736,70.44944011680002
167538,2700,2041.1595,67.72224614065789
154362,5800,4290.2075,64.80840440478948
86811,4200,3992.5957,94.80527675986164
54920,2300,2098.1052,90.37728074728884
98249,1900,2471.198,76.88578582135773
200034,270,302.15247,89.35886035779258
208015,20500,21666.443,94.61635977798689
140822,4100,5121.3223,80.05744976292057
227862,3950,3522.1533,87.85269575801603
128943,350,672.5601,52.03995743802309
31114,13970,18881.695,73.98700047210075
105711,6999,4753.2783,52.75425657086586
20788,5900,6479.8813,91.05104991056679
81360,1900,1017.74207,13.312226689006309
54982,869,1449.2822,59.96071600637438
198893,15999,19353.148,82.66871951955493
240930,10500,9330.657,87.46773410442496
7858,7490,8242.019,90.87579638776955
207827,14900,15516.593,96.02623602719645
38514,17900,18055.215,99.14033233559816
223522,800,428.74628,13.409458417365641
126731,19949,18344.826,91.25544274393613
163462,5900,6901.3022,85.49111152666146
235087,7666,7053.479,91.31604424207498
5314,3250,3292.7637,98.70128329462986
24508,14000,10409.926,65.51297008076352
20633,999,1205.1395,82.89496594733879
102142,3500,7522.3896,46.527767951065876
222284,6999,4745.8804,52.524727706379394
206158,6350,5627.799,87.16725323823252
46147,450,1251.4886,35.957177950673
241707,2500,4857.733,51.46433627038558
83212,7000,4967.6533,59.088395492951776
193978,2300,4764.03,48.27845550349692
23081,699,710.3839,98.39749873914526
198961,9800,12102.663,80.97391400895029
140267,14600,14393.386,98.56451941528319
218788,900,744.3946,79.09638123012644
34593,2200,1621.1344,64.2925595314515
125274,28649,24750.621,84.24936937346428
27223,5350,4891.5483,90.62767802125218
114485,13200,14304.3125,92.27986315315748
241871,12000,7721.153,44.582794032803946
148309,5900,4908.004,79.78819673540272
234824,16500,16379.604,99.26496093595824
156035,11000,10339.221,93.60900288476014
146876,1250,1857.0085,67.31256048434543
138307,2200,1870.4889,82.38369070899421
193417,3300,9127.168,36.1557934651656
186702,3900,3884.2812,99.59532410275389
93676,8495,7907.887,92.57560486640828
118020,3800,4441.936,85.54828277409742
241717,3700,3387.3835,90.77115269256186
171699,750,1195.1865,62.751711577445654
107761,1000,2149.5945,46.52040225156021
196894,16950,16965.242,99.91015638131455
103570,1900,2751.2256,69.06013122702774
244491,2550,1894.1982,65.378398986626
42913,950,1280.7189,74.17709075093916
136134,10998,11345.751,96.93496730819435
161578,850,614.8802,61.761686812358334
200123,15950,10370.638,46.2003931811314
219590,16999,16767.713,98.62064009037086
34364,5200,4989.208,95.77504101137045
109978,6250,7510.418,83.21773869317984
20503,1000,1281.311,78.0450626399276
163933,6999,9350.211,74.85392625667703
41424,7650,5843.3877,69.08279239906082
68672,685,947.0952,72.32641335992919
5938,900,1680.1609,53.56629868413538
38213,2490,5722.068,43.51573689957031
225163,1400,2027.5576,69.04859265809627
210012,4900,4674.921,95.1853922996274
42389,1200,9106.589,13.177272165253804
226606,2990,4024.7568,74.29020241178196
224002,6200,6474.1265,95.76581541413609
105154,6350,6412.362,99.02747508341318
83026,1399,1790.4309,78.13761444746478
103296,2749,5196.6865,52.899092288937865
224258,649,1118.7701,58.01012878936254
44847,2300,3862.108,59.552970903574476
84857,9700,9174.845,94.27613993382253
7145,1150,1037.7523,89.18357698917114
224849,1400,835.5779,32.45128526378315
230616,5995,5868.3457,97.84173763301717
86859,13300,11217.188,81.43196463365679
39013,9500,11313.667,83.96923832529362
55688,1200,3071.0159,39.07501788116129
146738,4000,4099.8765,97.56391526183322
232734,6990,6308.115,89.19035654407223
96667,17890,13884.928,71.1552530755373
165232,950,1169.174,81.25394855413096
95144,1150,2513.4387,45.754049642327935
204686,14390,14411.798,99.8487499492637
142305,2500,3878.5608,64.45689869786364
109610,21999,19791.002,88.84342464265
241438,6500,6854.2524,94.83164000108566
6856,1599,1188.6632,65.47913746906428
87398,3000,1898.2543,41.960055429732506
167585,3456,3241.7786,93.39185477083893
202090,3900,5533.3145,70.48216820205171
135860,28500,23316.014,77.76641238472854
54595,8650,6767.998,72.19263451185569
151825,5400,5135.664,94.85293558373202
26385,1500,1447.839,96.39731965161913
195718,3950,4833.243,81.7256625813938
152108,16990,17449.002,97.36946586195553
233896,2500,6666.181,37.50273121697315
66051,1800,1081.6412,33.586226082167485
192275,1999,4152.2417,48.14266954585314
91464,1600,438.3631,164.99422665191344
20727,20900,21025.623,99.40252402226115
144200,2800,3251.2686,86.1202313159617
2907,3300,3574.857,92.31138647785157
192753,1699,3022.9426,56.20351457720025
202241,1590,2976.2844,53.42231364954453
2645,13900,15817.266,87.8786531727098
1719,5800,6058.0938,95.73968709216493
216073,5400,3903.4546,61.66100115395079
59373,8100,7807.1323,96.24871638370038
177072,2990,2670.9773,88.05595593475621
33072,2950,2188.5723,65.20892883756088
161721,9500,10161.261,93.49233565632187
51845,1299,1312.7805,98.95028015775647
98529,21999,21997.432,99.99287026139858
7307,12900,14539.294,88.7250787316188
74024,1390,2599.8257,53.46512301850166
189270,3400,5954.4917,57.099752115635525
203775,6450,3758.5715,28.39225107142795
235852,4800,4922.512,97.51118530785449
251804,6950,7084.879,98.09624260294675
183029,12500,11073.736,87.120303124316
185591,850,1237.2467,68.70093063753481
214709,7900,4334.2876,17.732445713295647
200756,550,2099.9773,26.190759363446432
55830,1699,920.85925,15.498406016480828
48998,27500,26483.957,96.1635530236244
150595,6900,8544.305,80.7555471435194
3302,1300,2063.7021,62.993586597963024
62101,1100,1038.2123,94.04864295091085
187868,7800,8987.981,86.7825556545617
55606,3200,2308.1064,61.3582139377136
208130,3500,4450.4854,78.64310796509422
81241,700,1299.7323,53.857244303707
162664,6500,9563.8125,67.96452774455794
215060,19690,20365.848,96.6814656200053
105143,900,326.2319,75.87737174492679
243722,350,-215.17552,-162.6579068984593
201100,1650,1896.3036,87.0113841310439
69829,1000,1677.1056,59.626537856264385
109464,2300,3128.3523,73.52113135510649
234018,7350,6699.4194,90.28900081783264
129221,1680,3308.7922,50.77381352491177
23309,7990,8965.866,89.11576206940232
216208,2650,3001.5627,88.28734315726321
